,noLeftEye,noRightEye,Left Eye,,RightEye,,Nose,,Mouth Up,,Mouth Down,,Left,Right,Up,Down,Face width:
capture_2020_04_17_11_39_49_7438.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7439.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7440.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7441.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7442.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7443.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7444.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7445.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7446.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7447.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7448.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7449.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7450.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7451.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7452.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.52604166666666663,0.5078125,0.703125,0.5078125,0.75260416666666663,0,0,1,0,256
capture_2020_04_17_11_39_49_7453.jpg,0,0,0.234375,0.38020833333333331,0.78125,0.375,0.51953125,0.5234375,0.5078125,0.69791666666666663,0.5078125,0.75,0,0,1,0,256
capture_2020_04_17_11_39_49_7454.jpg,0,0,0.23622047244094488,0.38057742782152232,0.77952755905511806,0.37532808398950129,0.51968503937007871,0.52493438320209973,0.50787401574803148,0.70078740157480313,0.50787401574803148,0.75065616797900259,0,0,0,0,254
capture_2020_04_17_11_39_49_7455.jpg,0,0,0.23622047244094488,0.38057742782152232,0.77952755905511806,0.37532808398950129,0.51968503937007871,0.52493438320209973,0.50787401574803148,0.70078740157480313,0.50787401574803148,0.75065616797900259,0,0,0,0,254
capture_2020_04_17_11_39_49_7456.jpg,0,0,0.23622047244094488,0.38057742782152232,0.77952755905511806,0.37532808398950129,0.51968503937007871,0.52493438320209973,0.50787401574803148,0.70078740157480313,0.50787401574803148,0.75065616797900259,0,0,0,0,254
capture_2020_04_17_11_39_49_7457.jpg,0,0,0.23622047244094488,0.38057742782152232,0.77952755905511806,0.37532808398950129,0.51968503937007871,0.52493438320209973,0.50787401574803148,0.70078740157480313,0.50787401574803148,0.75065616797900259,0,0,0,0,254
capture_2020_04_17_11_39_49_7458.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7459.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7460.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7461.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7462.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7463.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7464.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7465.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7466.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7467.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7468.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7469.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7470.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7471.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7472.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7473.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7474.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7475.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7476.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7477.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7478.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7479.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7480.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7481.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7482.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7483.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7484.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7485.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7486.jpg,0,0,0.23412698412698413,0.38095238095238093,0.78174603174603174,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.50793650793650791,0.70370370370370372,0.50793650793650791,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7487.jpg,0,0,0.25,0.38095238095238093,0.7857142857142857,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.51587301587301593,0.69841269841269837,0.51984126984126988,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7488.jpg,0,0,0.25,0.38095238095238093,0.7857142857142857,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.51587301587301593,0.69841269841269837,0.51984126984126988,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7489.jpg,0,0,0.25,0.38095238095238093,0.7857142857142857,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.51587301587301593,0.69841269841269837,0.51984126984126988,0.753968253968254,0,0,0,0,252
capture_2020_04_17_11_39_49_7490.jpg,0,0,0.25,0.38095238095238093,0.7857142857142857,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.51587301587301593,0.69047619047619047,0.51984126984126988,0.75132275132275128,0,0,0,0,252
capture_2020_04_17_11_39_49_7491.jpg,0,0,0.25,0.38095238095238093,0.7857142857142857,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.51587301587301593,0.69047619047619047,0.51984126984126988,0.74867724867724872,0,0,0,0,252
capture_2020_04_17_11_39_49_7492.jpg,0,0,0.25,0.38095238095238093,0.7857142857142857,0.37566137566137564,0.51984126984126988,0.52645502645502651,0.51587301587301593,0.69047619047619047,0.51984126984126988,0.74867724867724872,0,0,0,0,252
capture_2020_04_17_11_39_49_7493.jpg,0,0,0.25,0.38095238095238093,0.77380952380952384,0.37830687830687831,0.51984126984126988,0.52645502645502651,0.51190476190476186,0.69047619047619047,0.51190476190476186,0.74867724867724872,0,0,0,0,252
capture_2020_04_17_11_39_49_7494.jpg,0,0,0.24603174603174602,0.37830687830687831,0.76587301587301593,0.37566137566137564,0.51984126984126988,0.52380952380952384,0.503968253968254,0.68518518518518523,0.50793650793650791,0.746031746031746,0,0,0,0,252
capture_2020_04_17_11_39_49_7495.jpg,0,0,0.24,0.37866666666666665,0.756,0.37333333333333335,0.5,0.52533333333333332,0.5,0.68266666666666664,0.5,0.7466666666666667,0,0,0,0,250
capture_2020_04_17_11_39_49_7496.jpg,0,0,0.23170731707317074,0.37669376693766937,0.75203252032520329,0.37398373983739835,0.49593495934959347,0.5257452574525745,0.491869918699187,0.68292682926829273,0.491869918699187,0.73983739837398377,0,0,0,0,246
capture_2020_04_17_11_39_49_7497.jpg,0,0,0.23333333333333334,0.38055555555555554,0.7625,0.37777777777777777,0.49583333333333335,0.525,0.5,0.69166666666666665,0.5,0.74444444444444446,0,0,0,0,240
capture_2020_04_17_11_39_49_7498.jpg,0,0,0.23305084745762711,0.38135593220338981,0.76271186440677963,0.37853107344632769,0.49576271186440679,0.52542372881355937,0.5,0.692090395480226,0.5,0.74576271186440679,0,0,0,0,236
capture_2020_04_17_11_39_49_7499.jpg,0,0,0.23504273504273504,0.39316239316239315,0.76068376068376065,0.3903133903133903,0.49572649572649574,0.5242165242165242,0.5,0.698005698005698,0.5,0.74928774928774933,0,0,0,0,234
capture_2020_04_17_11_39_49_7500.jpg,0,0,0.23275862068965517,0.40517241379310343,0.76293103448275867,0.39942528735632182,0.49568965517241381,0.54022988505747127,0.49568965517241381,0.70977011494252873,0.49568965517241381,0.7614942528735632,0,0,0,0,232
capture_2020_04_17_11_39_49_7501.jpg,0,0,0.23275862068965517,0.41091954022988508,0.75,0.40229885057471265,0.49568965517241381,0.54885057471264365,0.49137931034482757,0.7183908045977011,0.49568965517241381,0.76724137931034486,0,0,0,0,232
capture_2020_04_17_11_39_49_7502.jpg,0,0,0.23076923076923078,0.4131054131054131,0.75213675213675213,0.40455840455840458,0.49572649572649574,0.54985754985754987,0.48717948717948717,0.70655270655270652,0.49145299145299143,0.76353276353276356,0,0,0,0,234
capture_2020_04_17_11_39_49_7503.jpg,0,0,0.22844827586206898,0.41379310344827586,0.74568965517241381,0.41091954022988508,0.49568965517241381,0.55172413793103448,0.48706896551724138,0.70977011494252873,0.49137931034482757,0.764367816091954,0,0,0,0,232
capture_2020_04_17_11_39_49_7504.jpg,0,0,0.24347826086956523,0.42028985507246375,0.74347826086956526,0.4115942028985507,0.4956521739130435,0.55072463768115942,0.4956521739130435,0.70724637681159419,0.4956521739130435,0.76521739130434785,0,0,0,0,230
capture_2020_04_17_11_39_49_7505.jpg,0,0,0.26126126126126126,0.42642642642642642,0.76576576576576572,0.42342342342342343,0.52252252252252251,0.57657657657657657,0.51351351351351349,0.72372372372372373,0.51351351351351349,0.77777777777777779,0,0,0,0,222
capture_2020_04_17_11_39_49_7506.jpg,0,0,0.27272727272727271,0.4303030303030303,0.77272727272727271,0.42727272727272725,0.52272727272727271,0.57272727272727275,0.51818181818181819,0.72424242424242424,0.52272727272727271,0.77878787878787881,0,0,0,0,220
capture_2020_04_17_11_39_49_7507.jpg,0,0,0.27777777777777779,0.43518518518518517,0.77777777777777779,0.42901234567901236,0.53703703703703709,0.58024691358024694,0.53240740740740744,0.72839506172839508,0.53240740740740744,0.78395061728395066,0,0,0,0,216
capture_2020_04_17_11_39_49_7508.jpg,0,0,0.26923076923076922,0.43269230769230771,0.77403846153846156,0.42628205128205127,0.52884615384615385,0.57692307692307687,0.52884615384615385,0.72435897435897434,0.52884615384615385,0.782051282051282,0,0,0,0,208
capture_2020_04_17_11_39_49_7509.jpg,0,0,0.26262626262626265,0.42424242424242425,0.77272727272727271,0.4175084175084175,0.5252525252525253,0.569023569023569,0.5252525252525253,0.71717171717171713,0.5252525252525253,0.77777777777777779,0,0,0,0,198
capture_2020_04_17_11_39_49_7510.jpg,0,0,0.25,0.4236111111111111,0.77083333333333337,0.40625,0.515625,0.5625,0.515625,0.71527777777777779,0.52083333333333337,0.77430555555555558,0,0,0,0,192
capture_2020_04_17_11_39_49_7511.jpg,0,0,0.24736842105263157,0.42456140350877192,0.77368421052631575,0.41052631578947368,0.51578947368421058,0.56491228070175437,0.51578947368421058,0.71578947368421053,0.52105263157894732,0.77894736842105261,0,0,0,0,190
capture_2020_04_17_11_39_49_7512.jpg,0,0,0.25263157894736843,0.43157894736842106,0.78947368421052633,0.42105263157894735,0.51578947368421058,0.56140350877192979,0.51578947368421058,0.712280701754386,0.52105263157894732,0.77192982456140347,0,0,0,0,190
capture_2020_04_17_11_39_49_7513.jpg,0,0,0.266304347826087,0.43478260869565216,0.82065217391304346,0.42391304347826086,0.53804347826086951,0.56521739130434778,0.54891304347826086,0.72101449275362317,0.54891304347826086,0.782608695652174,0,0,0,0,184
capture_2020_04_17_11_39_49_7514.jpg,0,0,0.2640449438202247,0.42696629213483145,0.8258426966292135,0.41947565543071164,0.5393258426966292,0.56554307116104874,0.5393258426966292,0.7191011235955056,0.5393258426966292,0.78277153558052437,0,0,0,0,178
capture_2020_04_17_11_39_49_7515.jpg,0,0,0.26436781609195403,0.41379310344827586,0.7931034482758621,0.4061302681992337,0.52873563218390807,0.55938697318007657,0.52298850574712641,0.71264367816091956,0.52298850574712641,0.77394636015325668,0,0,0,0,174
capture_2020_04_17_11_39_49_7516.jpg,0,0,0.25287356321839083,0.421455938697318,0.77586206896551724,0.41762452107279696,0.5114942528735632,0.55938697318007657,0.52298850574712641,0.72413793103448276,0.52298850574712641,0.78544061302681989,0,0,0,0,174
capture_2020_04_17_11_39_49_7517.jpg,0,0,0.26744186046511625,0.43023255813953487,0.77906976744186052,0.42248062015503873,0.51744186046511631,0.562015503875969,0.52325581395348841,0.72868217054263562,0.52325581395348841,0.77906976744186052,0,0,0,0,172
capture_2020_04_17_11_39_49_7518.jpg,0,0,0.27647058823529413,0.43137254901960786,0.79411764705882348,0.41960784313725491,0.53529411764705881,0.56470588235294117,0.53529411764705881,0.72941176470588232,0.53529411764705881,0.7803921568627451,0,0,0,0,170
capture_2020_04_17_11_39_49_7519.jpg,0,0,0.26190476190476192,0.42857142857142855,0.77976190476190477,0.41269841269841268,0.51190476190476186,0.56349206349206349,0.5178571428571429,0.71825396825396826,0.5178571428571429,0.77380952380952384,0,0,0,0,168
capture_2020_04_17_11_39_49_7520.jpg,0,0,0.26785714285714285,0.42460317460317459,0.76190476190476186,0.40873015873015872,0.51190476190476186,0.55555555555555558,0.51190476190476186,0.71031746031746035,0.51190476190476186,0.76587301587301593,0,0,0,0,168
capture_2020_04_17_11_39_49_7521.jpg,0,0,0.27380952380952384,0.43253968253968256,0.7678571428571429,0.41666666666666669,0.5178571428571429,0.55555555555555558,0.52380952380952384,0.71031746031746035,0.52380952380952384,0.76587301587301593,0,0,0,0,168
capture_2020_04_17_11_39_49_7522.jpg,0,0,0.26219512195121952,0.43089430894308944,0.76219512195121952,0.41869918699186992,0.51219512195121952,0.56504065040650409,0.51219512195121952,0.71544715447154472,0.51219512195121952,0.77235772357723576,0,0,0,0,164
capture_2020_04_17_11_39_49_7523.jpg,0,0,0.23125,0.4125,0.74375,0.40416666666666667,0.48125,0.55833333333333335,0.4875,0.70833333333333337,0.4875,0.76666666666666672,0,0,0,0,160
capture_2020_04_17_11_39_49_7524.jpg,0,0,0.225,0.425,0.725,0.40833333333333333,0.48125,0.55833333333333335,0.48125,0.70833333333333337,0.48125,0.76666666666666672,0,0,0,0,160
capture_2020_04_17_11_39_49_7525.jpg,0,0,0.24375,0.4375,0.7375,0.41666666666666669,0.5,0.56666666666666665,0.5,0.7125,0.5,0.76666666666666672,0,0,0,0,160
capture_2020_04_17_11_39_49_7526.jpg,0,0,0.2625,0.44166666666666665,0.75,0.425,0.5,0.56666666666666665,0.5,0.7125,0.5,0.76666666666666672,0,0,0,0,160
capture_2020_04_17_11_39_49_7527.jpg,0,0,0.27215189873417722,0.44303797468354428,0.759493670886076,0.42616033755274263,0.51265822784810122,0.569620253164557,0.51898734177215189,0.71729957805907174,0.51898734177215189,0.76793248945147674,0,0,0,0,158
capture_2020_04_17_11_39_49_7528.jpg,0,0,0.28205128205128205,0.44444444444444442,0.76923076923076927,0.42735042735042733,0.52564102564102566,0.57264957264957261,0.532051282051282,0.717948717948718,0.532051282051282,0.76923076923076927,0,0,0,0,156
capture_2020_04_17_11_39_49_7529.jpg,0,0,0.29220779220779219,0.44155844155844154,0.7857142857142857,0.42857142857142855,0.54545454545454541,0.5670995670995671,0.538961038961039,0.7142857142857143,0.54545454545454541,0.76190476190476186,0,0,0,0,154
capture_2020_04_17_11_39_49_7530.jpg,0,0,0.30666666666666664,0.44444444444444442,0.8,0.43111111111111111,0.55333333333333334,0.57333333333333336,0.55333333333333334,0.72,0.55333333333333334,0.76888888888888884,0,0,0,0,150
capture_2020_04_17_11_39_49_7531.jpg,0,0,0.30405405405405406,0.44144144144144143,0.80405405405405406,0.42792792792792794,0.55405405405405406,0.57207207207207211,0.55405405405405406,0.71621621621621623,0.55405405405405406,0.76576576576576572,0,0,0,0,148
capture_2020_04_17_11_39_49_7532.jpg,0,0,0.30405405405405406,0.44144144144144143,0.80405405405405406,0.42792792792792794,0.55405405405405406,0.57207207207207211,0.56756756756756754,0.71621621621621623,0.56756756756756754,0.76576576576576572,0,0,0,0,148
capture_2020_04_17_11_39_49_7533.jpg,0,0,0.32191780821917809,0.44748858447488582,0.821917808219178,0.43378995433789952,0.56849315068493156,0.56621004566210043,0.5821917808219178,0.71689497716894979,0.5821917808219178,0.76255707762557079,0,0,0,0,146
capture_2020_04_17_11_39_49_7534.jpg,0,0,0.3263888888888889,0.44907407407407407,0.83333333333333337,0.43518518518518517,0.58333333333333337,0.56944444444444442,0.58333333333333337,0.72685185185185186,0.58333333333333337,0.77314814814814814,0,0,0,0,144
capture_2020_04_17_11_39_49_7535.jpg,0,0,0.31428571428571428,0.44285714285714284,0.82857142857142863,0.4238095238095238,0.56428571428571428,0.56666666666666665,0.56428571428571428,0.72380952380952379,0.5714285714285714,0.77142857142857146,0,0,0,0,140
capture_2020_04_17_11_39_49_7536.jpg,0,0,0.32857142857142857,0.43809523809523809,0.82857142857142863,0.4238095238095238,0.5714285714285714,0.56190476190476191,0.5714285714285714,0.719047619047619,0.57857142857142863,0.76666666666666672,0,0,0,0,140
capture_2020_04_17_11_39_49_7537.jpg,0,0,0.32608695652173914,0.43961352657004832,0.83333333333333337,0.4251207729468599,0.572463768115942,0.56521739130434778,0.572463768115942,0.71980676328502413,0.57971014492753625,0.76811594202898548,0,0,0,0,138
capture_2020_04_17_11_39_49_7538.jpg,0,0,0.3235294117647059,0.44607843137254904,0.83088235294117652,0.4264705882352941,0.57352941176470584,0.56862745098039214,0.57352941176470584,0.72549019607843135,0.58088235294117652,0.77450980392156865,0,0,0,0,136
capture_2020_04_17_11_39_49_7539.jpg,0,0,0.3235294117647059,0.44607843137254904,0.83088235294117652,0.4264705882352941,0.57352941176470584,0.56862745098039214,0.58088235294117652,0.72549019607843135,0.58088235294117652,0.77450980392156865,0,0,0,0,136
capture_2020_04_17_11_39_49_7540.jpg,0,0,0.33088235294117646,0.45098039215686275,0.83823529411764708,0.43137254901960786,0.57352941176470584,0.56862745098039214,0.58088235294117652,0.72549019607843135,0.58823529411764708,0.77941176470588236,0,0,0,0,136
capture_2020_04_17_11_39_49_7541.jpg,0,0,0.33823529411764708,0.44607843137254904,0.83823529411764708,0.43137254901960786,0.58088235294117652,0.56372549019607843,0.59558823529411764,0.72058823529411764,0.59558823529411764,0.77450980392156865,0,0,0,0,136
capture_2020_04_17_11_39_49_7542.jpg,0,0,0.33582089552238809,0.44776119402985076,0.835820895522388,0.43283582089552236,0.582089552238806,0.56218905472636815,0.58955223880597019,0.72636815920398012,0.58955223880597019,0.78109452736318408,0,0,0,0,134
capture_2020_04_17_11_39_49_7543.jpg,0,0,0.33582089552238809,0.44776119402985076,0.835820895522388,0.43283582089552236,0.582089552238806,0.56218905472636815,0.58955223880597019,0.72636815920398012,0.58955223880597019,0.78109452736318408,0,0,0,0,134
capture_2020_04_17_11_39_49_7544.jpg,0,0,0.33582089552238809,0.44776119402985076,0.835820895522388,0.43283582089552236,0.582089552238806,0.56218905472636815,0.58955223880597019,0.72636815920398012,0.58955223880597019,0.78109452736318408,0,0,0,0,134
capture_2020_04_17_11_39_49_7545.jpg,0,0,0.33582089552238809,0.44776119402985076,0.835820895522388,0.43283582089552236,0.582089552238806,0.56218905472636815,0.57462686567164178,0.72636815920398012,0.582089552238806,0.78109452736318408,0,0,0,0,134
capture_2020_04_17_11_39_49_7546.jpg,0,0,0.33333333333333331,0.45454545454545453,0.84090909090909094,0.43939393939393939,0.58333333333333337,0.56565656565656564,0.5757575757575758,0.73232323232323238,0.58333333333333337,0.78282828282828287,0,0,0,0,132
capture_2020_04_17_11_39_49_7547.jpg,0,0,0.33333333333333331,0.45454545454545453,0.84090909090909094,0.43939393939393939,0.58333333333333337,0.56565656565656564,0.5757575757575758,0.73232323232323238,0.58333333333333337,0.78282828282828287,0,0,0,0,132
capture_2020_04_17_11_39_49_7548.jpg,0,0,0.33333333333333331,0.45454545454545453,0.84090909090909094,0.43939393939393939,0.58333333333333337,0.56565656565656564,0.59090909090909094,0.74242424242424243,0.58333333333333337,0.78282828282828287,0,0,0,0,132
capture_2020_04_17_11_39_49_7549.jpg,0,0,0.33333333333333331,0.45454545454545453,0.84090909090909094,0.43939393939393939,0.58333333333333337,0.56565656565656564,0.59090909090909094,0.74242424242424243,0.59090909090909094,0.78282828282828287,0,0,0,0,132
capture_2020_04_17_11_39_49_7550.jpg,0,0,0.34848484848484851,0.45959595959595961,0.84848484848484851,0.44444444444444442,0.59090909090909094,0.58080808080808077,0.59090909090909094,0.74242424242424243,0.59090909090909094,0.78787878787878785,0,0,0,0,132
capture_2020_04_17_11_39_49_7551.jpg,0,0,0.34848484848484851,0.45959595959595961,0.84848484848484851,0.44444444444444442,0.59090909090909094,0.58080808080808077,0.59090909090909094,0.74242424242424243,0.59090909090909094,0.78787878787878785,0,0,0,0,132
capture_2020_04_17_11_39_49_7552.jpg,0,0,0.34848484848484851,0.45959595959595961,0.84848484848484851,0.44444444444444442,0.59090909090909094,0.58080808080808077,0.59090909090909094,0.74242424242424243,0.59090909090909094,0.78787878787878785,0,0,0,0,132
