,noLeftEye,noRightEye,Left Eye,,Right Eye,,Nose,,Mouth Up,,Mouth Down,,Left,Right,Up,Down,Face width:
capture_2020_05_06_13_35_00_1640,0,0,51,129,132,129,96,160,96,194,96,207,0,0,0,0,176
capture_2020_05_06_13_35_00_1641,0,0,55,129,135,128,98,159,98,193,99,206,0,0,0,0,178
capture_2020_05_06_13_35_00_1642,0,0,56,131,135,131,99,160,100,196,100,207,0,0,0,0,178
capture_2020_05_06_13_35_00_1643,0,0,56,130,137,129,99,160,100,194,101,206,0,0,0,0,178
capture_2020_05_06_13_35_00_1644,0,0,58,129,138,128,100,159,101,196,101,207,0,0,0,0,180
capture_2020_05_06_13_35_00_1645,0,0,58,130,138,130,101,160,102,198,102,209,0,0,0,0,180
capture_2020_05_06_13_35_00_1646,0,0,58,128,138,128,101,161,102,195,104,207,0,0,0,0,180
capture_2020_05_06_13_35_00_1647,0,0,60,128,142,128,104,160,104,197,105,210,0,0,0,0,182
capture_2020_05_06_13_35_00_1648,0,0,62,128,142,128,104,160,104,194,105,209,0,0,0,0,182
capture_2020_05_06_13_35_00_1649,0,0,61,127,142,127,104,159,103,194,104,208,0,0,0,0,182
capture_2020_05_06_13_35_00_1650,0,0,62,129,143,128,105,159,104,197,105,209,0,0,0,0,184
capture_2020_05_06_13_35_00_1651,0,0,61,132,144,131,102,162,104,201,105,214,0,0,0,0,184
capture_2020_05_06_13_35_00_1652,0,0,60,135,145,134,103,166,104,206,105,217,0,0,0,0,186
capture_2020_05_06_13_35_00_1653,0,0,60,136,144,135,104,168,104,204,104,221,0,0,0,0,186
capture_2020_05_06_13_35_00_1654,0,0,59,134,144,133,103,168,104,203,104,219,0,0,0,0,186
capture_2020_05_06_13_35_00_1655,0,0,60,133,145,132,104,165,104,203,104,217,0,0,0,0,188
capture_2020_05_06_13_35_00_1656,0,0,60,134,145,134,105,166,105,205,105,219,0,0,0,0,188
capture_2020_05_06_13_35_00_1657,0,0,58,132,144,132,104,166,103,203,104,219,0,0,0,0,188
capture_2020_05_06_13_35_00_1658,0,0,57,132,144,133,105,166,104,207,104,220,0,0,0,0,190
capture_2020_05_06_13_35_00_1659,0,0,56,132,144,133,105,167,104,205,104,221,0,0,0,0,190
capture_2020_05_06_13_35_00_1660,0,0,57,131,145,132,106,167,106,206,106,222,0,0,0,0,192
capture_2020_05_06_13_35_00_1661,0,0,59,134,148,134,107,167,106,208,106,224,0,0,0,0,192
capture_2020_05_06_13_35_00_1662,0,0,60,133,149,134,108,168,106,210,107,225,0,0,0,0,194
capture_2020_05_06_13_35_00_1663,0,0,59,133,149,135,106,169,108,211,108,226,0,0,0,0,196
capture_2020_05_06_13_35_00_1664,0,0,59,132,149,134,110,171,109,211,109,226,0,0,0,0,196
capture_2020_05_06_13_35_00_1665,0,0,59,135,150,135,109,172,107,212,107,228,0,0,0,0,196
capture_2020_05_06_13_35_00_1666,0,0,60,133,151,134,110,174,108,212,107,228,0,0,0,0,198
capture_2020_05_06_13_35_00_1667,0,0,60,134,151,134,110,174,110,213,111,228,0,0,0,0,198
capture_2020_05_06_13_35_00_1668,0,0,59,136,150,137,110,175,108,215,109,230,0,0,0,0,198
capture_2020_05_06_13_35_00_1669,0,0,59,135,150,138,109,175,107,216,107,230,0,0,0,0,200
capture_2020_05_06_13_35_00_1670,0,0,58,138,150,140,108,180,106,221,107,235,0,0,0,0,202
capture_2020_05_06_13_35_00_1671,0,0,58,139,150,141,109,181,107,221,109,235,0,0,0,0,202
capture_2020_05_06_13_35_00_1672,0,0,59,138,153,140,109,181,109,223,107,235,0,0,0,0,202
capture_2020_05_06_13_35_00_1673,0,0,60,138,155,141,110,181,108,221,110,233,0,0,0,0,202
capture_2020_05_06_13_35_00_1674,0,0,65,138,160,140,118,181,115,221,116,236,0,0,0,0,202
capture_2020_05_25_14_51_35_116,0,0,72,187,198,186,133,266,133,332,132,359,0,0,1,0,292
capture_2020_05_25_14_51_35_145,0,0,82,203,203,205,141,282,138,347,138,371,0,0,0,0,298
capture_2020_05_25_14_51_35_180,0,1,218,198,266,206,275,246,269,322,259,346,0,0,0,0,282
capture_2020_05_25_14_51_35_182,0,1,220,198,267,206,276,246,271,322,260,346,0,0,0,0,284
capture_2020_05_25_14_51_35_183,0,1,220,199,268,207,277,248,271,324,260,347,0,0,0,0,284
capture_2020_05_25_14_51_35_184,0,1,218,198,261,201,278,241,269,324,254,348,0,0,0,0,284
capture_2020_05_25_14_51_35_185,0,1,219,198,261,202,278,242,269,325,255,350,0,0,0,0,284
capture_2020_05_25_14_51_35_186,0,1,210,195,260,200,278,240,265,320,251,345,0,0,0,0,284
capture_2020_05_25_14_51_35_187,0,1,201,188,253,195,275,242,257,315,247,343,0,0,0,0,280
capture_2020_05_25_14_51_35_188,0,1,199,191,252,197,275,245,254,318,243,342,0,0,0,0,280
capture_2020_05_25_14_51_35_189,0,1,195,189,252,198,276,259,254,317,243,342,0,0,0,0,282
capture_2020_05_25_14_51_35_190,0,1,194,190,255,198,278,259,253,319,243,342,0,0,0,0,284
capture_2020_05_25_14_51_35_191,0,1,190,191,257,200,281,262,253,321,246,345,0,0,0,0,288
capture_2020_05_25_14_51_35_192,0,1,180,186,254,195,276,259,247,315,242,339,0,0,0,0,284
capture_2020_05_25_14_51_35_193,0,0,182,188,257,197,279,261,250,318,245,342,0,0,0,0,288
capture_2020_05_25_14_51_35_194,0,0,168,191,254,199,261,261,238,322,232,349,0,0,0,0,286
capture_2020_05_25_14_51_35_195,0,0,155,188,247,193,248,265,225,320,217,347,0,0,0,0,284
capture_2020_05_25_14_51_35_196,0,0,141,189,246,194,238,265,217,320,211,346,0,0,0,0,286
capture_2020_05_25_14_51_35_197,0,0,135,196,244,197,226,270,207,326,202,353,0,0,0,0,292
capture_2020_05_25_14_51_35_198,0,0,125,198,240,200,213,274,198,331,194,357,0,0,0,0,296
capture_2020_05_25_14_51_35_199,0,0,113,198,229,200,190,274,182,334,182,361,0,0,0,0,294
capture_2020_05_25_14_51_35_200,0,0,109,204,228,205,181,275,176,340,176,367,0,0,0,0,296
capture_2020_05_25_14_51_35_201,0,0,104,208,223,211,167,282,167,346,167,372,0,0,0,0,298
capture_2020_05_25_14_51_35_202,0,0,99,209,216,211,160,282,157,347,158,374,0,0,0,0,298
capture_2020_05_25_14_51_35_203,0,0,87,212,208,211,150,287,147,347,147,374,0,0,0,0,298
capture_2020_05_25_14_51_35_204,0,0,84,209,204,208,142,287,142,347,141,374,0,0,0,0,298
capture_2020_05_25_14_51_35_205,0,0,84,209,204,208,142,287,142,347,141,374,0,0,0,0,298
capture_2020_05_25_14_51_35_206,0,0,89,211,208,210,143,288,145,349,145,375,0,0,0,0,298
capture_2020_05_25_14_51_35_207,0,0,92,210,210,210,147,289,148,348,148,375,0,0,0,0,298
capture_2020_05_25_14_51_35_208,0,0,94,210,214,211,155,289,152,349,152,375,0,0,0,0,298
capture_2020_05_25_14_51_35_209,0,0,99,209,218,209,160,288,157,349,157,375,0,0,0,0,298
capture_2020_05_25_14_51_35_210,0,0,104,209,220,209,162,288,161,347,162,375,0,0,0,0,298
capture_2020_05_25_14_51_35_211,0,0,106,208,220,209,166,288,162,347,163,375,0,0,0,0,298
capture_2020_05_25_14_51_35_212,0,0,106,208,223,209,169,286,165,347,166,375,0,0,0,0,298
capture_2020_05_25_14_51_35_213,0,0,107,208,224,209,169,286,166,345,166,374,0,0,0,0,298
capture_2020_05_25_14_51_35_214,0,0,106,207,223,208,169,284,166,345,166,374,0,0,0,0,298
capture_2020_05_25_14_51_35_215,0,0,107,207,223,208,170,284,167,347,167,374,0,0,0,0,298
capture_2020_05_25_14_51_35_216,0,0,103,208,221,208,166,286,165,347,165,374,0,0,0,0,298
capture_2020_05_25_14_51_35_217,0,0,103,208,219,208,163,286,162,347,162,374,0,0,0,0,298
capture_2020_05_25_14_51_35_218,0,0,99,208,216,208,162,284,160,345,160,372,0,0,0,0,298
capture_2020_05_25_14_51_35_219,0,0,98,206,214,206,159,284,156,345,157,371,0,0,0,0,296
capture_2020_05_25_14_51_35_220,0,0,93,206,210,206,153,282,152,343,154,370,0,0,0,0,296
capture_2020_05_25_14_51_35_221,0,0,88,205,207,205,145,282,145,341,146,369,0,0,0,0,296
capture_2020_05_25_14_51_35_222,0,0,85,201,203,203,138,280,139,339,139,366,0,0,0,0,296
capture_2020_05_25_14_51_35_223,0,0,81,198,201,200,132,278,135,335,136,364,0,0,0,0,296
capture_2020_05_25_14_51_35_224,0,0,75,196,196,197,121,273,128,331,131,359,0,0,0,0,298
capture_2020_05_25_14_51_35_225,0,0,77,199,195,199,120,273,126,334,126,363,0,0,0,0,296
capture_2020_05_25_14_51_35_226,0,0,68,197,182,197,95,269,110,332,112,360,0,0,0,0,292
capture_2020_05_25_14_51_35_227,0,0,54,194,168,194,82,268,93,331,94,358,0,0,0,0,292
capture_2020_05_25_14_51_35_228,0,0,53,196,159,194,68,265,84,332,89,359,0,0,0,0,294
capture_2020_05_25_14_51_35_229,0,0,46,201,140,199,42,271,60,335,69,362,0,0,0,0,296
capture_2020_05_25_14_51_35_230,0,0,40,204,127,204,17,273,47,338,54,365,0,0,0,0,298
capture_2020_05_25_14_51_35_231,0,0,36,203,118,203,16,272,39,332,50,359,0,0,0,0,298
capture_2020_05_25_14_51_35_232,0,0,34,204,113,202,7,271,30,332,49,361,0,0,0,0,298
capture_2020_05_25_14_51_35_233,0,0,36,202,114,202,3,270,30,332,48,358,0,0,0,0,298
capture_2020_05_25_14_51_35_234,0,0,36,200,110,200,2,270,30,332,47,357,0,0,0,0,298
capture_2020_05_25_14_51_35_235,1,0,38,201,105,200,2,270,30,331,45,355,0,0,0,0,298
capture_2020_05_25_14_51_35_236,1,0,38,200,106,199,2,269,31,326,44,352,0,0,0,0,298
capture_2020_05_25_14_51_35_237,1,0,40,198,103,197,2,265,26,324,41,351,0,0,0,0,298
capture_2020_05_25_14_51_35_238,1,0,39,198,99,197,2,265,26,324,40,351,0,0,0,0,296
capture_2020_05_25_14_51_35_239,1,0,38,197,94,196,2,265,20,321,35,350,0,0,0,0,296
capture_2020_05_25_14_51_35_240,1,0,38,196,93,195,1,261,19,321,35,348,0,0,0,0,296
capture_2020_05_25_14_51_35_241,1,0,38,197,89,198,0,260,18,322,34,350,0,0,0,0,296
capture_2020_05_25_14_51_35_242,1,0,36,197,87,198,1,260,16,322,31,350,0,0,0,0,296
capture_2020_05_25_14_51_35_243,1,0,37,196,88,197,1,259,16,320,31,348,0,0,0,0,296
capture_2020_05_25_14_51_35_244,1,0,36,197,84,198,1,259,16,321,30,348,0,0,0,0,296
capture_2020_05_25_14_51_35_245,1,0,40,199,84,198,1,257,16,322,31,348,0,0,0,0,298
capture_2020_05_25_14_51_35_246,1,0,39,199,84,198,0,257,16,322,30,348,0,0,0,0,296
capture_2020_05_25_14_51_35_247,1,0,40,198,84,198,0,256,16,320,30,346,0,0,0,0,296
capture_2020_05_25_14_51_35_248,1,0,40,198,84,198,0,256,20,324,35,346,0,0,0,0,296
capture_2020_05_25_14_51_35_249,1,0,47,198,83,198,0,263,22,324,36,346,0,0,0,0,296
capture_2020_05_25_14_51_35_250,1,0,47,198,81,200,0,263,22,324,36,346,0,0,0,0,296
capture_2020_05_25_14_51_35_251,1,0,47,198,81,200,0,263,22,324,36,346,0,0,0,0,296
capture_2020_05_25_14_51_35_252,1,0,46,197,78,200,0,264,20,323,35,348,0,0,0,0,296
capture_2020_05_25_14_51_35_253,1,0,46,197,78,200,0,264,20,323,35,348,0,0,0,0,296
capture_2020_05_25_14_51_35_254,1,0,46,196,79,199,0,263,21,322,35,346,0,0,0,0,296
capture_2020_05_25_14_51_35_255,1,0,46,196,76,200,0,263,21,322,35,346,0,0,0,0,296
capture_2020_05_25_14_51_35_256,1,0,46,196,76,200,0,263,21,322,35,346,0,0,0,0,296
capture_2020_05_25_14_51_35_257,1,0,46,196,76,200,0,263,21,322,35,346,0,0,0,0,296
capture_2020_05_25_14_51_35_258,1,0,46,196,76,200,0,263,21,322,35,346,0,0,0,0,296
capture_2020_05_25_14_51_35_259,1,0,46,196,76,200,0,263,21,322,35,346,0,0,0,0,296
capture_2020_05_25_14_51_35_260,1,0,46,196,76,200,0,263,21,322,35,346,0,0,0,0,296
capture_2020_05_25_14_51_35_261,1,0,46,196,76,200,0,263,21,322,35,346,0,0,0,0,296
capture_2020_05_25_14_51_35_262,1,0,46,196,76,200,0,263,21,322,35,346,0,0,0,0,296
capture_2020_05_25_14_51_35_263,1,0,46,196,79,197,0,263,21,322,35,346,0,0,0,0,296
capture_2020_05_25_14_51_35_264,1,0,46,196,82,197,0,263,21,322,35,346,0,0,0,0,296
capture_2020_05_25_14_51_35_265,1,0,46,197,84,199,1,264,23,324,36,349,0,0,0,0,296
capture_2020_05_25_14_51_35_266,1,0,46,197,84,199,2,265,21,326,36,350,0,0,0,0,298
capture_2020_05_25_14_51_35_267,1,0,46,198,84,200,1,265,21,326,38,352,0,0,0,0,298
capture_2020_05_25_14_51_35_268,1,0,46,196,86,196,1,261,21,322,38,349,0,0,0,0,296
capture_2020_05_25_14_51_35_269,1,0,46,199,90,197,1,261,23,323,38,349,0,0,0,0,296
capture_2020_05_25_14_51_35_270,1,0,40,199,91,197,0,259,23,323,37,348,0,0,0,0,296
capture_2020_05_25_14_51_35_271,1,0,36,199,98,197,1,259,25,324,38,350,0,0,0,0,296
capture_2020_05_25_14_51_35_272,1,0,33,200,113,196,3,262,34,327,41,349,0,0,0,0,294
capture_2020_05_25_14_51_35_273,0,0,34,201,127,196,12,266,46,330,50,357,0,0,0,0,296
capture_2020_05_25_14_51_35_274,0,0,40,201,141,196,40,273,64,333,64,360,0,0,0,0,296
capture_2020_05_25_14_51_35_275,0,0,48,204,161,203,65,277,81,340,81,363,0,0,0,0,296
capture_2020_05_25_14_51_35_276,0,0,62,205,178,205,89,278,105,340,104,366,0,0,0,0,294
capture_2020_05_25_14_51_35_277,0,0,63,201,184,203,101,281,111,342,111,367,0,0,0,0,294
capture_2020_05_25_14_51_35_278,0,0,75,206,197,206,121,286,126,346,126,371,0,0,0,0,296
capture_2020_05_25_14_51_35_279,0,0,79,206,200,205,133,284,133,345,134,371,0,0,0,0,300
capture_2020_05_25_14_51_35_280,0,0,85,207,206,209,147,286,143,347,142,373,0,0,0,0,298
capture_2020_05_25_14_51_35_281,0,0,95,211,217,213,159,292,155,352,155,376,0,0,0,0,298
capture_2020_05_25_14_51_35_282,0,0,99,210,217,211,164,292,159,351,159,376,0,0,0,0,296
capture_2020_05_25_14_51_35_283,0,0,104,208,222,211,170,292,165,351,163,376,0,0,0,0,296
capture_2020_05_25_14_51_35_284,0,0,105,208,222,211,169,292,162,351,162,377,0,0,0,0,296
capture_2020_05_25_14_51_35_285,0,0,104,209,221,213,167,292,161,351,161,377,0,0,0,0,296
capture_2020_05_25_14_51_35_286,0,0,104,209,220,212,165,291,160,351,160,377,0,0,0,0,296
capture_2020_05_25_14_51_35_287,0,0,102,209,220,212,163,291,158,351,158,377,0,0,0,0,296
capture_2020_05_25_14_51_35_288,0,0,97,212,215,213,156,293,155,353,155,379,0,0,0,0,296
capture_2020_05_25_14_51_35_289,0,0,95,214,215,216,155,293,152,354,153,379,0,0,0,0,298
capture_2020_05_25_14_51_35_290,0,0,94,214,213,216,152,293,151,354,152,379,0,0,0,0,298
capture_2020_05_25_14_51_35_291,0,0,97,212,214,215,151,293,148,355,150,379,0,0,0,0,298
capture_2020_05_25_14_51_35_292,0,0,97,214,213,215,152,293,152,353,151,378,0,0,0,0,298
capture_2020_05_25_14_51_35_293,0,0,97,214,213,215,152,293,152,353,152,378,0,0,0,0,298
capture_2020_05_25_14_51_35_294,0,0,97,214,213,215,152,293,152,353,152,378,0,0,0,0,298
capture_2020_05_25_14_51_35_295,0,0,97,212,213,213,152,293,151,352,151,377,0,0,0,0,298
capture_2020_05_25_14_51_35_296,0,0,95,210,213,211,152,290,151,350,152,376,0,0,0,0,298
capture_2020_05_25_14_51_35_297,0,0,97,207,213,209,153,288,151,346,152,375,0,0,0,0,298
capture_2020_05_25_14_51_35_298,0,0,97,204,215,207,154,288,154,343,154,372,0,0,0,0,296
capture_2020_05_25_14_51_35_299,0,0,97,200,213,203,153,280,153,336,153,365,0,0,0,0,294
capture_2020_05_25_14_51_35_300,0,0,98,191,214,196,153,264,152,326,153,354,0,0,0,0,290
capture_2020_05_25_14_51_35_301,0,0,94,176,209,183,151,247,149,314,149,339,0,0,0,0,284
capture_2020_05_25_14_51_35_302,0,0,84,167,200,176,143,238,141,303,141,332,0,0,0,0,278
capture_2020_05_25_14_51_35_303,0,0,79,161,196,166,135,226,134,289,133,322,0,0,0,0,274
capture_2020_05_25_14_51_35_304,0,0,81,151,194,155,133,201,132,271,131,307,0,0,0,0,270
capture_2020_05_25_14_51_35_305,0,0,82,142,194,149,134,188,132,256,132,290,0,0,0,0,268
capture_2020_05_25_14_51_35_306,0,0,81,138,192,144,129,182,128,253,128,282,0,0,0,0,268
capture_2020_05_25_14_51_35_307,0,0,82,134,193,141,131,171,129,236,129,268,0,0,0,0,270
capture_2020_05_25_14_51_35_308,0,0,83,129,195,134,135,163,132,229,130,259,0,0,0,0,268
capture_2020_05_25_14_51_35_309,0,0,87,131,195,134,137,160,135,222,133,252,0,0,0,0,268
capture_2020_05_25_14_51_35_310,0,0,86,130,194,136,134,159,133,221,132,249,0,0,0,0,266
capture_2020_05_25_14_51_35_311,0,0,88,128,194,135,139,155,135,214,136,246,0,0,0,0,266
capture_2020_05_25_14_51_35_312,0,0,90,127,194,132,136,154,133,213,133,244,0,0,0,0,266
capture_2020_05_25_14_51_35_313,0,0,87,125,194,129,134,150,134,208,133,242,0,0,0,0,266
capture_2020_05_25_14_51_35_314,0,0,87,124,192,129,133,149,132,208,132,239,0,0,0,0,264
capture_2020_05_25_14_51_35_315,0,0,86,124,191,129,134,149,132,208,131,238,0,0,0,0,264
capture_2020_05_25_14_51_35_316,0,0,84,124,190,129,132,149,130,208,129,238,0,0,0,0,264
capture_2020_05_25_14_51_35_317,0,0,84,124,190,130,131,146,129,205,129,232,0,0,0,0,262
capture_2020_05_25_14_51_35_318,0,0,82,122,187,129,130,143,126,204,126,232,0,0,0,0,262
capture_2020_05_25_14_51_35_319,0,0,81,123,187,128,128,143,125,203,125,231,0,0,0,0,262
capture_2020_05_25_14_51_35_320,0,0,79,123,184,127,127,143,123,203,123,231,0,0,0,0,262
capture_2020_05_25_14_51_35_321,0,0,77,123,181,127,125,143,121,202,120,230,0,0,0,0,260
capture_2020_05_25_14_51_35_322,0,0,77,122,182,126,125,142,121,203,121,230,0,0,0,0,260
capture_2020_05_25_14_51_35_323,0,0,74,123,178,126,122,141,119,202,118,228,0,0,0,0,258
capture_2020_05_25_14_51_35_324,0,0,73,123,178,126,122,141,118,202,118,228,0,0,0,0,258
capture_2020_05_25_14_51_35_325,0,0,73,122,178,125,121,140,115,201,118,227,0,0,0,0,258
capture_2020_05_25_14_51_35_326,0,0,73,122,177,125,121,140,115,201,118,227,0,0,0,0,258
capture_2020_05_25_14_51_35_327,0,0,73,122,177,125,121,140,115,201,118,227,0,0,0,0,258
capture_2020_05_25_14_51_35_328,0,0,73,122,177,125,121,140,115,201,118,227,0,0,0,0,258
capture_2020_05_25_14_51_35_329,0,0,73,122,177,125,121,140,115,201,118,227,0,0,0,0,258
capture_2020_05_25_14_51_35_330,0,0,73,122,177,125,121,140,115,201,118,227,0,0,0,0,258
capture_2020_05_25_14_51_35_331,0,0,69,121,175,124,118,140,114,199,115,227,0,0,0,0,258
capture_2020_05_25_14_51_35_332,0,0,70,122,174,125,115,140,114,199,115,227,0,0,0,0,258
capture_2020_05_25_14_51_35_333,0,0,70,123,174,126,116,140,114,199,114,226,0,0,0,0,258
capture_2020_05_25_14_51_35_334,0,0,69,124,174,127,117,141,114,200,114,227,0,0,0,0,258
capture_2020_05_25_14_51_35_335,0,0,67,125,174,127,114,143,113,207,113,233,0,0,0,0,260
capture_2020_05_25_14_51_35_336,0,0,67,126,173,127,113,147,112,208,111,236,0,0,0,0,260
capture_2020_05_25_14_51_35_337,0,0,67,125,174,127,114,149,112,211,112,238,0,0,0,0,260
capture_2020_05_25_14_51_35_338,0,0,69,126,175,130,116,150,114,216,114,241,0,0,0,0,262
capture_2020_05_25_14_51_35_339,0,0,69,126,176,129,117,153,114,218,113,244,0,0,0,0,262
capture_2020_05_25_14_51_35_340,0,0,70,131,177,133,116,158,116,224,117,251,0,0,0,0,264
capture_2020_05_25_14_51_35_341,0,0,72,131,181,133,120,162,119,228,119,256,0,0,0,0,266
capture_2020_05_25_14_51_35_342,0,0,70,135,180,138,121,167,120,235,120,265,0,0,0,0,268
capture_2020_05_25_14_51_35_343,0,0,70,137,178,141,120,178,119,241,120,269,0,0,0,0,266
capture_2020_05_25_14_51_35_344,0,0,70,144,179,145,121,183,120,250,120,275,0,0,0,0,268
capture_2020_05_25_14_51_35_345,0,0,66,151,179,151,120,194,118,260,119,288,0,0,0,0,268
capture_2020_05_25_14_51_35_346,0,0,69,153,184,154,121,195,120,264,121,294,0,0,0,0,270
capture_2020_05_25_14_51_35_347,0,0,71,156,187,158,123,204,123,267,123,297,0,0,0,0,270
capture_2020_05_25_14_51_35_348,0,0,75,163,195,165,128,215,128,275,128,304,0,0,0,0,272
capture_2020_05_25_14_51_35_349,0,0,80,167,198,171,136,224,132,288,132,313,0,0,0,0,276
capture_2020_05_25_14_51_35_350,0,0,82,173,199,176,137,232,136,298,136,328,0,0,0,0,276
capture_2020_05_25_14_51_35_351,0,0,90,177,206,180,145,242,144,303,144,331,0,0,0,0,280
capture_2020_05_25_14_51_35_352,0,0,91,183,206,186,147,254,147,312,147,339,0,0,0,0,284
capture_2020_05_25_14_51_35_353,0,0,92,187,207,192,146,259,145,319,146,346,0,0,0,0,288
capture_2020_05_25_14_51_35_354,0,0,96,193,210,197,148,267,148,327,148,350,0,0,0,0,292
capture_2020_05_25_14_51_35_355,0,0,97,203,212,206,151,275,150,338,149,363,0,0,0,0,296
capture_2020_05_25_14_51_35_356,0,0,96,207,212,210,150,282,149,341,149,369,0,0,0,0,296
capture_2020_05_25_14_51_35_357,0,0,97,210,213,212,152,287,151,346,151,371,0,0,0,0,298
capture_2020_05_25_14_51_35_358,0,0,94,212,210,217,150,294,150,351,148,377,0,0,0,0,298
capture_2020_05_25_14_51_35_359,0,0,94,213,210,216,147,296,150,353,150,378,0,0,0,0,298
capture_2020_05_25_14_51_35_360,0,0,93,213,207,216,146,296,146,353,147,378,0,0,0,0,296
capture_2020_05_25_14_51_35_361,0,0,94,213,208,216,147,296,147,353,147,378,0,0,0,0,298
capture_2020_05_25_14_51_35_362,0,0,94,213,208,216,147,296,147,353,147,378,0,0,0,0,298
capture_2020_05_25_14_51_35_363,0,0,94,210,210,212,151,293,150,349,151,376,0,0,0,0,298
capture_2020_05_25_14_51_35_364,0,0,94,211,210,214,152,294,152,350,152,377,0,0,0,0,298
capture_2020_05_25_14_51_35_365,0,0,97,211,210,213,152,292,152,347,152,375,0,0,0,0,298
capture_2020_05_25_14_51_35_366,0,0,97,211,210,213,152,292,151,347,152,375,0,0,0,0,298
capture_2020_05_25_14_51_35_367,0,0,98,210,210,211,152,290,152,347,152,375,0,0,0,0,298
capture_2020_05_25_14_51_35_368,0,0,99,212,214,211,155,290,152,347,152,375,0,0,0,0,298
capture_2020_05_25_14_51_35_369,0,0,99,211,213,214,153,290,152,348,152,375,0,0,0,0,298
capture_2020_05_25_14_51_35_370,0,0,99,210,214,212,155,289,152,348,153,375,0,0,0,0,298
capture_2020_05_25_14_51_35_371,0,0,99,211,214,211,156,288,152,348,152,374,0,0,0,0,298
capture_2020_05_25_14_51_35_372,0,0,99,212,214,216,156,289,152,348,153,374,0,0,0,0,298
capture_2020_05_25_14_51_35_373,0,0,97,215,212,216,155,288,152,344,152,370,0,0,0,0,296
capture_2020_05_25_14_51_35_374,0,0,97,214,212,215,153,286,151,342,151,369,0,0,0,0,296
capture_2020_05_25_14_51_35_375,0,0,96,216,212,218,153,290,151,346,151,370,0,0,0,0,296
capture_2020_05_25_14_51_35_376,0,0,97,218,212,220,154,290,152,347,151,371,0,0,0,0,296
capture_2020_05_25_14_51_35_377,0,0,95,215,209,218,150,289,149,345,149,369,0,0,0,0,294
capture_2020_05_25_14_51_35_378,0,0,94,213,210,215,151,287,150,343,150,367,0,0,0,0,294
capture_2020_05_25_14_51_35_379,0,0,89,197,206,201,145,272,145,328,145,350,0,0,0,0,292
capture_2020_05_25_14_51_35_380,0,0,91,204,210,207,149,278,147,335,147,357,0,0,0,0,296
capture_2020_05_25_14_51_35_381,0,0,92,211,210,215,146,288,146,343,146,365,0,0,0,0,298
capture_2020_05_25_14_51_35_382,0,0,89,225,209,228,145,300,143,358,144,379,0,0,0,0,300
capture_2020_05_25_14_51_35_383,0,0,91,230,210,234,144,308,144,364,145,387,0,0,0,0,302
capture_2020_05_25_14_51_35_384,0,0,91,233,210,236,145,317,144,369,144,388,0,0,0,0,302
capture_2020_05_25_14_51_35_385,0,0,89,219,208,221,148,304,144,351,144,376,0,0,0,0,292
capture_2020_05_25_14_51_35_386,0,0,94,223,211,225,149,309,146,357,148,377,0,0,0,0,294
capture_2020_05_25_14_51_35_387,0,0,94,221,211,223,148,306,145,354,146,376,0,0,0,0,294
capture_2020_05_25_14_51_35_388,0,0,93,224,211,228,148,310,145,361,145,378,0,0,0,0,294
capture_2020_05_25_14_51_35_389,0,0,91,223,211,226,145,311,144,359,145,375,0,0,0,0,294
capture_2020_05_25_14_51_35_390,0,0,90,223,211,226,144,311,143,359,144,375,0,0,0,0,292
capture_2020_05_25_14_51_35_391,0,0,87,226,210,228,141,315,140,364,142,378,0,0,0,0,292
capture_2020_05_25_14_51_35_392,0,0,85,229,205,233,138,321,138,367,139,379,0,0,0,0,292
capture_2020_05_25_14_51_35_393,0,0,81,231,201,235,136,320,135,368,135,385,0,0,0,0,290
capture_2020_05_25_14_51_35_394,0,0,81,227,201,232,136,319,131,365,131,382,0,0,0,0,290
capture_2020_05_25_14_51_35_395,0,0,79,221,200,226,130,316,130,359,130,372,0,0,0,0,290
capture_2020_05_25_14_51_35_396,0,0,79,225,200,230,131,319,130,363,130,375,0,0,0,0,290
capture_2020_05_25_14_51_35_397,0,0,81,222,201,228,135,314,132,361,132,375,0,0,0,0,292
capture_2020_05_25_14_51_35_398,0,0,80,220,201,227,135,314,133,356,134,370,0,0,0,0,292
capture_2020_05_25_14_51_35_399,0,0,80,219,202,224,134,313,133,355,135,368,0,0,0,0,292
capture_2020_05_25_14_51_35_400,0,0,84,215,205,221,136,311,133,350,135,366,0,0,0,0,292
capture_2020_05_25_14_51_35_401,0,0,84,218,205,223,136,314,133,354,135,368,0,0,0,0,292
capture_2020_05_25_14_51_35_402,0,0,84,221,205,227,136,317,133,358,134,370,0,0,0,0,292
capture_2020_05_25_14_51_35_403,0,0,81,227,205,233,135,320,133,363,134,376,0,0,0,0,292
capture_2020_05_25_14_51_35_404,0,0,82,224,203,232,133,321,133,365,133,377,0,0,0,0,292
capture_2020_05_25_14_51_35_405,0,0,79,227,203,232,133,321,133,365,133,377,0,0,0,0,292
capture_2020_05_25_14_51_35_406,0,0,82,224,204,230,133,321,133,363,133,376,0,0,0,0,292
capture_2020_05_25_14_51_35_407,0,0,84,220,206,228,137,320,138,360,138,373,0,0,0,0,292
capture_2020_05_25_14_51_35_408,0,0,87,222,206,228,136,320,138,358,139,372,0,0,0,0,292
capture_2020_05_25_14_51_35_409,0,0,85,220,205,226,136,320,138,356,139,370,0,0,0,0,292
capture_2020_05_25_14_51_35_410,0,0,83,222,204,226,136,321,139,355,139,370,0,0,0,0,292
