,eyeClosed,Center Up,,Center,,Center Down,,Left Point,,Right Point,,Left,Right,Up,Down,Eye width:
capture_2020_04_17_11_39_49_7475_left,1,46,61,55,66,57,72,11,60,94,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7475_right,1,42,56,50,62,51,68,7,52,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7476_left,1,44,60,54,66,52,72,8,60,94,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7476_right,1,43,57,51,65,52,70,12,54,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7477_left,1,44,59,53,65,53,72,14,62,94,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7477_right,1,44,59,52,63,54,68,10,54,94,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7478_left,1,44,60,54,63,53,71,11,60,93,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7478_right,1,42,55,49,61,51,67,9,53,95,53,0,0,0,0,83
capture_2020_04_17_11_39_49_7479_left,1,43,61,54,66,54,73,12,62,94,51,0,0,0,0,82
capture_2020_04_17_11_39_49_7479_right,1,42,56,51,63,51,70,7,55,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7480_left,1,43,60,53,66,53,71,12,62,94,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7480_right,1,43,56,52,63,52,71,9,55,95,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7481_left,1,45,59,55,65,57,71,11,61,94,51,0,0,0,0,82
capture_2020_04_17_11_39_49_7481_right,1,43,57,52,63,54,70,10,54,93,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7482_left,1,45,61,55,66,55,71,12,61,94,51,0,0,0,0,82
capture_2020_04_17_11_39_49_7482_right,1,44,57,51,63,52,68,9,55,93,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7483_left,1,46,60,56,66,57,73,13,60,94,51,0,0,0,0,83
capture_2020_04_17_11_39_49_7483_right,1,44,57,52,63,54,71,9,55,95,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7484_left,1,46,59,57,64,57,71,11,60,93,52,0,0,0,0,83
capture_2020_04_17_11_39_49_7484_right,1,44,57,52,62,52,68,9,55,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7485_left,1,44,58,54,65,54,70,11,60,95,52,0,0,0,0,83
capture_2020_04_17_11_39_49_7485_right,1,44,57,51,62,54,67,10,55,95,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7486_left,0,42,35,55,55,54,72,13,58,94,54,0,0,0,0,83
capture_2020_04_17_11_39_49_7486_right,0,43,32,53,54,52,72,6,55,93,56,0,0,0,0,82
capture_2020_04_17_11_39_49_7487_left,0,44,31,54,52,52,71,7,57,98,53,0,0,0,0,83
capture_2020_04_17_11_39_49_7487_right,0,42,29,52,52,52,76,5,55,96,55,0,0,0,0,82
capture_2020_04_17_11_39_49_7488_left,0,42,29,54,48,52,73,6,53,98,53,0,0,0,0,83
capture_2020_04_17_11_39_49_7488_right,0,42,27,52,48,52,72,7,55,94,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7489_left,0,45,27,54,47,55,77,10,54,96,52,0,0,0,0,83
capture_2020_04_17_11_39_49_7489_right,0,45,27,53,48,54,79,6,55,94,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7490_left,0,45,27,54,48,55,77,7,53,96,52,0,0,0,0,83
capture_2020_04_17_11_39_49_7490_right,0,42,24,52,48,51,77,6,55,94,54,0,0,0,0,82
capture_2020_04_17_11_39_49_7491_left,0,42,24,55,48,52,75,7,53,96,52,0,0,0,0,83
capture_2020_04_17_11_39_49_7491_right,0,44,24,52,47,52,72,6,54,95,53,0,0,0,0,83
capture_2020_04_17_11_39_49_7492_left,0,45,25,55,48,52,75,7,53,96,52,0,0,0,0,83
capture_2020_04_17_11_39_49_7492_right,0,42,22,51,46,49,73,6,51,95,50,0,0,0,0,82
capture_2020_04_17_11_39_49_7493_left,0,40,25,51,51,50,73,6,54,95,53,0,0,0,0,81
capture_2020_04_17_11_39_49_7493_right,0,40,25,49,48,49,72,6,56,95,53,0,0,0,0,81
capture_2020_04_17_11_39_49_7494_left,0,43,25,51,49,51,73,6,56,95,53,0,0,0,0,81
capture_2020_04_17_11_39_49_7494_right,0,40,24,49,45,49,72,5,54,96,52,0,0,0,0,82
capture_2020_04_17_11_39_49_7495_left,0,42,26,50,49,50,69,4,57,95,54,0,0,0,0,81
capture_2020_04_17_11_39_49_7495_right,0,40,22,49,47,46,72,4,57,95,54,0,0,0,0,81
capture_2020_04_17_11_39_49_7496_left,0,40,22,51,48,47,72,5,56,96,54,0,0,0,0,81
capture_2020_04_17_11_39_49_7496_right,0,37,22,44,44,43,69,2,52,94,51,0,0,0,0,81
capture_2020_04_17_11_39_49_7497_left,0,42,24,49,49,52,74,2,58,94,54,0,0,0,0,80
capture_2020_04_17_11_39_49_7497_right,0,38,23,46,46,45,69,4,53,95,48,0,0,0,0,81
capture_2020_04_17_11_39_49_7498_left,0,41,27,51,49,51,75,5,57,95,54,0,0,0,0,79
capture_2020_04_17_11_39_49_7498_right,0,37,24,49,46,47,72,4,54,96,51,0,0,0,0,78
capture_2020_04_17_11_39_49_7499_left,0,40,21,53,49,50,78,5,54,96,51,0,0,0,0,76
capture_2020_04_17_11_39_49_7499_right,0,36,20,51,45,49,73,5,55,96,52,0,0,0,0,75
capture_2020_04_17_11_39_49_7500_left,0,39,24,53,51,51,75,5,56,96,56,0,0,0,0,75
capture_2020_04_17_11_39_49_7500_right,0,39,24,51,48,51,75,5,56,96,56,0,0,0,0,75
capture_2020_04_17_11_39_49_7501_left,0,39,28,51,53,51,75,4,59,97,57,0,0,0,0,75
capture_2020_04_17_11_39_49_7501_right,0,37,26,50,50,49,73,5,57,95,53,0,0,0,0,74
capture_2020_04_17_11_39_49_7502_left,0,40,26,53,52,51,78,4,58,96,56,0,0,0,0,73
capture_2020_04_17_11_39_49_7502_right,0,36,26,51,47,51,73,5,55,97,52,0,0,0,0,73
capture_2020_04_17_11_39_49_7503_left,0,36,28,53,51,53,76,7,58,97,56,0,0,0,0,72
capture_2020_04_17_11_39_49_7503_right,0,38,27,52,49,52,71,5,56,96,53,0,0,0,0,73
capture_2020_04_17_11_39_49_7504_left,0,37,28,52,52,52,72,8,58,97,54,0,0,0,0,71
capture_2020_04_17_11_39_49_7504_right,0,37,28,54,47,54,71,8,57,97,53,0,0,0,0,72
capture_2020_04_17_11_39_49_7505_left,0,36,29,53,51,51,74,7,56,97,53,0,0,0,0,70
capture_2020_04_17_11_39_49_7505_right,0,36,29,50,49,51,71,6,57,96,54,0,0,0,0,69
capture_2020_04_17_11_39_49_7506_left,0,35,32,51,53,51,71,6,57,97,59,0,0,0,0,68
capture_2020_04_17_11_39_49_7506_right,0,34,33,53,51,51,72,4,58,96,52,0,0,0,0,67
capture_2020_04_17_11_39_49_7507_left,0,34,32,52,53,52,76,6,58,97,58,0,0,0,0,66
capture_2020_04_17_11_39_49_7507_right,0,36,29,53,50,55,73,9,58,95,53,0,0,0,0,66
capture_2020_04_17_11_39_49_7508_left,0,33,32,51,52,49,74,8,58,95,54,0,0,0,0,65
capture_2020_04_17_11_39_49_7508_right,0,34,28,51,48,51,69,6,57,97,49,0,0,0,0,65
capture_2020_04_17_11_39_49_7509_left,0,33,30,51,52,51,70,6,59,95,54,0,0,0,0,63
capture_2020_04_17_11_39_49_7509_right,0,34,21,54,46,52,71,6,54,94,48,0,0,0,0,63
capture_2020_04_17_11_39_49_7510_left,0,33,29,55,53,52,77,3,61,95,55,0,0,0,0,62
capture_2020_04_17_11_39_49_7510_right,0,32,21,54,45,54,69,5,53,97,47,0,0,0,0,62
capture_2020_04_17_11_39_49_7511_left,1,32,57,54,62,52,67,11,61,95,52,0,0,0,0,61
capture_2020_04_17_11_39_49_7511_right,1,31,49,49,54,51,59,7,49,95,52,0,0,0,0,61
capture_2020_04_17_11_39_49_7512_left,1,31,61,50,66,50,71,11,63,90,53,0,0,0,0,62
capture_2020_04_17_11_39_49_7512_right,1,32,51,52,57,51,64,10,54,93,54,0,0,0,0,61
capture_2020_04_17_11_39_49_7513_left,1,31,57,53,60,53,63,8,63,93,58,0,0,0,0,60
capture_2020_04_17_11_39_49_7513_right,1,32,48,52,53,52,57,10,55,95,55,0,0,0,0,60
capture_2020_04_17_11_39_49_7514_left,0,29,39,49,59,51,76,10,63,95,54,0,0,0,0,59
capture_2020_04_17_11_39_49_7514_right,0,30,31,52,54,52,71,7,51,97,54,0,0,0,0,59
capture_2020_04_17_11_39_49_7515_left,0,29,33,51,53,51,72,5,60,96,56,0,0,0,0,57
capture_2020_04_17_11_39_49_7515_right,0,29,26,53,47,51,67,5,53,96,53,0,0,0,0,57
capture_2020_04_17_11_39_49_7516_left,0,29,30,52,54,52,75,4,59,95,54,0,0,0,0,56
capture_2020_04_17_11_39_49_7516_right,0,30,25,57,46,54,66,9,52,95,50,0,0,0,0,56
capture_2020_04_17_11_39_49_7517_left,0,29,33,50,58,50,78,5,64,93,58,0,0,0,0,55
capture_2020_04_17_11_39_49_7517_right,0,29,29,52,52,52,75,7,57,96,55,0,0,0,0,56
capture_2020_04_17_11_39_49_7518_left,0,28,35,48,56,50,75,5,60,93,56,0,0,0,0,55
capture_2020_04_17_11_39_49_7518_right,0,27,27,50,51,48,73,5,58,93,56,0,0,0,0,55
capture_2020_04_17_11_39_49_7519_left,0,27,33,49,58,49,78,5,62,95,55,0,0,0,0,55
capture_2020_04_17_11_39_49_7519_right,0,27,27,49,51,49,73,7,55,95,51,0,0,0,0,55
capture_2020_04_17_11_39_49_7520_left,0,27,31,51,53,49,75,5,60,95,53,0,0,0,0,55
capture_2020_04_17_11_39_49_7520_right,0,27,25,49,45,49,71,4,51,96,49,0,0,0,0,55
capture_2020_04_17_11_39_49_7521_left,0,26,31,52,56,52,74,6,57,94,52,0,0,0,0,54
capture_2020_04_17_11_39_49_7521_right,0,27,30,50,48,52,72,7,54,96,48,0,0,0,0,54
capture_2020_04_17_11_39_49_7522_left,0,27,35,51,56,53,77,8,62,92,52,0,0,0,0,52
capture_2020_04_17_11_39_49_7522_right,0,27,21,52,47,52,66,8,53,94,49,0,0,0,0,53
capture_2020_04_17_11_39_49_7523_left,0,25,29,50,59,52,84,4,61,92,51,0,0,0,0,51
capture_2020_04_17_11_39_49_7523_right,0,26,21,50,50,52,79,2,54,94,50,0,0,0,0,52
capture_2020_04_17_11_39_49_7524_left,0,26,29,52,54,52,77,4,60,94,50,0,0,0,0,52
capture_2020_04_17_11_39_49_7524_right,0,26,22,47,45,49,71,4,53,94,51,0,0,0,0,51
capture_2020_04_17_11_39_49_7525_left,0,25,30,50,60,52,80,4,62,92,52,0,0,0,0,50
capture_2020_04_17_11_39_49_7525_right,0,26,26,52,52,50,78,2,58,92,52,0,0,0,0,50
capture_2020_04_17_11_39_49_7526_left,0,25,33,52,57,50,84,4,65,94,59,0,0,0,0,49
capture_2020_04_17_11_39_49_7526_right,0,25,31,52,51,52,76,6,57,94,53,0,0,0,0,49
capture_2020_04_17_11_39_49_7527_left,0,27,32,56,52,54,74,6,58,96,52,0,0,0,0,50
capture_2020_04_17_11_39_49_7527_right,0,25,22,52,48,52,74,6,56,96,52,0,0,0,0,50
capture_2020_04_17_11_39_49_7528_left,0,26,24,53,52,53,74,10,58,96,48,0,0,0,0,50
capture_2020_04_17_11_39_49_7528_right,0,26,18,55,46,55,70,6,52,96,48,0,0,0,0,50
capture_2020_04_17_11_39_49_7529_left,0,26,27,55,51,55,73,6,57,96,49,0,0,0,0,49
capture_2020_04_17_11_39_49_7529_right,0,25,24,50,47,50,71,6,49,94,49,0,0,0,0,49
capture_2020_04_17_11_39_49_7530_left,0,25,27,53,51,53,76,8,57,96,51,0,0,0,0,49
capture_2020_04_17_11_39_49_7530_right,0,25,24,49,47,51,69,4,55,94,47,0,0,0,0,49
capture_2020_04_17_11_39_49_7531_left,0,26,31,52,54,54,73,6,60,94,52,0,0,0,0,48
capture_2020_04_17_11_39_49_7531_right,0,24,22,50,45,50,67,4,51,98,47,0,0,0,0,49
capture_2020_04_17_11_39_49_7532_left,0,24,31,51,55,51,76,8,61,96,51,0,0,0,0,49
capture_2020_04_17_11_39_49_7532_right,0,24,20,50,47,50,67,4,51,94,47,0,0,0,0,49
capture_2020_04_17_11_39_49_7533_left,0,25,33,54,56,56,79,6,63,94,54,0,0,0,0,48
capture_2020_04_17_11_39_49_7533_right,0,23,19,48,48,48,69,2,54,94,48,0,0,0,0,48
capture_2020_04_17_11_39_49_7534_left,0,23,29,50,52,50,71,6,60,96,50,0,0,0,0,48
capture_2020_04_17_11_39_49_7534_right,0,25,27,50,50,50,71,4,54,96,50,0,0,0,0,48
capture_2020_04_17_11_39_49_7535_left,0,23,31,55,52,51,71,6,56,96,46,0,0,0,0,48
capture_2020_04_17_11_39_49_7535_right,0,24,27,48,46,50,69,6,52,94,48,0,0,0,0,48
capture_2020_04_17_11_39_49_7536_left,0,23,32,53,53,53,72,9,60,94,51,0,0,0,0,47
capture_2020_04_17_11_39_49_7536_right,0,23,30,49,49,51,68,6,51,94,49,0,0,0,0,47
capture_2020_04_17_11_39_49_7537_left,0,24,35,51,54,51,72,6,61,91,52,0,0,0,0,46
capture_2020_04_17_11_39_49_7537_right,0,24,26,51,51,51,70,6,53,94,51,0,0,0,0,47
capture_2020_04_17_11_39_49_7538_left,0,24,30,54,50,54,70,9,57,93,48,0,0,0,0,46
capture_2020_04_17_11_39_49_7538_right,0,25,26,51,48,51,67,6,52,94,48,0,0,0,0,46
capture_2020_04_17_11_39_49_7539_left,0,24,30,54,50,54,70,11,54,91,48,0,0,0,0,46
capture_2020_04_17_11_39_49_7539_right,0,23,30,51,50,51,70,11,54,91,52,0,0,0,0,46
capture_2020_04_17_11_39_49_7540_left,0,25,30,56,50,56,70,13,57,96,50,0,0,0,0,46
capture_2020_04_17_11_39_49_7540_right,0,24,31,53,49,53,67,13,51,93,51,0,0,0,0,45
capture_2020_04_17_11_39_49_7541_left,0,25,30,56,52,56,74,13,54,96,50,0,0,0,0,46
capture_2020_04_17_11_39_49_7541_right,0,23,29,53,51,49,71,7,58,96,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7542_left,0,23,29,56,49,53,76,7,56,96,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7542_right,0,24,28,51,46,53,70,9,54,96,52,0,0,0,0,46
capture_2020_04_17_11_39_49_7543_left,0,23,24,56,51,51,71,7,56,96,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7543_right,0,23,24,51,51,56,78,9,58,96,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7544_left,0,24,24,53,49,53,73,9,53,96,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7544_right,0,24,24,53,49,53,73,9,56,96,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7545_left,0,24,24,53,51,53,73,9,56,96,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7545_right,0,24,24,51,49,53,73,9,56,96,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7546_left,0,24,24,56,51,53,73,9,56,96,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7546_right,0,24,24,53,51,53,73,9,56,96,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7547_left,0,23,25,51,52,53,75,9,57,93,55,0,0,0,0,44
capture_2020_04_17_11_39_49_7547_right,0,24,22,52,49,55,73,11,53,98,51,0,0,0,0,45
capture_2020_04_17_11_39_49_7548_left,0,24,22,55,49,55,73,11,53,98,51,0,0,0,0,45
capture_2020_04_17_11_39_49_7548_right,0,24,22,55,49,55,73,11,53,98,51,0,0,0,0,45
capture_2020_04_17_11_39_49_7549_left,0,24,24,56,56,53,73,9,56,96,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7549_right,0,24,22,52,51,55,73,11,53,98,56,0,0,0,0,45
capture_2020_04_17_11_39_49_7550_left,0,23,32,53,59,53,75,9,57,96,57,0,0,0,0,44
capture_2020_04_17_11_39_49_7550_right,0,23,32,52,55,55,75,9,55,95,59,0,0,0,0,44
capture_2020_04_17_11_39_49_7551_left,0,23,32,56,59,53,75,11,64,96,59,0,0,0,0,44
capture_2020_04_17_11_39_49_7551_right,0,23,34,50,55,52,75,9,57,95,59,0,0,0,0,44
capture_2020_04_17_11_39_49_7552_left,0,23,36,56,59,51,77,9,64,93,57,0,0,0,0,44
capture_2020_04_17_11_39_49_7552_right,0,23,34,52,55,52,75,14,57,93,55,0,0,0,0,44
capture_2020_04_17_11_39_49_7553_left,0,23,34,51,55,51,73,11,59,93,55,0,0,0,0,44
capture_2020_04_17_11_39_49_7553_right,0,24,29,53,53,53,80,13,56,96,56,0,0,0,0,45
capture_2020_04_17_11_39_49_7554_left,0,24,27,55,50,52,80,7,59,95,55,0,0,0,0,44
capture_2020_04_17_11_39_49_7554_right,0,24,27,51,51,53,80,7,56,96,56,0,0,0,0,45
capture_2020_04_17_11_39_49_7555_left,0,24,27,52,50,52,80,7,55,95,55,0,0,0,0,44
capture_2020_04_17_11_39_49_7555_right,0,22,29,53,51,53,80,7,56,96,56,0,0,0,0,45
capture_2020_04_17_11_39_49_7556_left,0,22,29,53,51,51,73,7,58,96,56,0,0,0,0,45
capture_2020_04_17_11_39_49_7556_right,0,23,27,49,51,53,76,7,56,96,56,0,0,0,0,45
capture_2020_04_17_11_39_49_7557_left,0,23,32,52,52,52,73,5,59,95,55,0,0,0,0,44
capture_2020_04_17_11_39_49_7557_right,0,23,29,52,53,52,76,9,56,95,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7558_left,0,23,29,51,53,51,78,7,58,96,56,0,0,0,0,45
capture_2020_04_17_11_39_49_7558_right,0,24,29,51,49,51,76,7,56,96,56,0,0,0,0,45
capture_2020_04_17_11_39_49_7559_left,0,23,36,51,56,53,73,9,60,93,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7559_right,0,23,31,49,51,49,73,11,56,93,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7560_left,0,23,31,53,58,56,80,9,64,96,51,0,0,0,0,45
capture_2020_04_17_11_39_49_7560_right,0,22,29,47,51,47,76,7,53,93,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7561_left,0,22,29,51,53,49,76,7,60,93,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7561_right,0,21,28,48,48,50,72,9,52,96,52,0,0,0,0,46
capture_2020_04_17_11_39_49_7562_left,0,22,33,50,56,50,80,9,62,91,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7562_right,0,22,24,48,50,50,70,9,52,93,48,0,0,0,0,46
capture_2020_04_17_11_39_49_7563_left,0,23,30,50,54,50,78,7,63,91,46,0,0,0,0,46
capture_2020_04_17_11_39_49_7563_right,0,23,22,48,46,50,72,7,50,93,46,0,0,0,0,46
capture_2020_04_17_11_39_49_7564_left,0,22,30,50,54,50,80,13,65,91,46,0,0,0,0,46
capture_2020_04_17_11_39_49_7564_right,0,23,24,48,48,50,74,9,54,91,46,0,0,0,0,46
capture_2020_04_17_11_39_49_7565_left,0,22,29,49,53,49,73,9,62,89,47,0,0,0,0,45
capture_2020_04_17_11_39_49_7565_right,0,21,20,46,41,46,67,7,52,89,43,0,0,0,0,46
capture_2020_04_17_11_39_49_7566_left,0,22,29,49,53,51,78,7,64,91,44,0,0,0,0,45
capture_2020_04_17_11_39_49_7566_right,0,22,24,44,46,51,65,9,52,96,39,0,0,0,0,46
capture_2020_04_17_11_39_49_7567_left,0,21,31,47,53,51,76,4,64,91,42,0,0,0,0,45
capture_2020_04_17_11_39_49_7567_right,0,21,24,47,49,49,73,11,53,89,40,0,0,0,0,45
capture_2020_04_17_11_39_49_7568_left,0,22,30,51,52,53,72,7,63,91,46,0,0,0,0,46
capture_2020_04_17_11_39_49_7568_right,0,23,24,43,48,48,70,7,57,91,41,0,0,0,0,46
capture_2020_04_17_11_39_49_7569_left,0,21,30,49,54,49,76,4,67,91,41,0,0,0,0,46
capture_2020_04_17_11_39_49_7569_right,0,21,23,46,47,46,68,4,55,93,38,0,0,0,0,47
capture_2020_04_17_11_39_49_7570_left,0,22,34,49,57,49,85,6,72,96,40,0,0,0,0,47
capture_2020_04_17_11_39_49_7570_right,0,21,24,43,50,46,74,4,50,93,43,0,0,0,0,46
capture_2020_04_17_11_39_49_7571_left,0,20,30,49,55,49,77,9,68,94,36,0,0,0,0,47
capture_2020_04_17_11_39_49_7571_right,0,21,26,43,47,47,70,4,55,91,38,0,0,0,0,47
capture_2020_04_17_11_39_49_7572_left,0,21,30,51,53,49,81,9,66,91,40,0,0,0,0,47
capture_2020_04_17_11_39_49_7572_right,0,22,21,46,47,48,70,9,49,93,40,0,0,0,0,47
capture_2020_04_17_11_39_49_7573_left,0,19,28,48,48,50,72,7,63,93,35,0,0,0,0,46
capture_2020_04_17_11_39_49_7573_right,0,20,22,43,46,45,70,6,57,89,37,0,0,0,0,46
capture_2020_04_17_11_39_49_7574_left,0,20,26,45,50,47,76,6,63,89,37,0,0,0,0,46
capture_2020_04_17_11_39_49_7574_right,0,21,22,43,46,48,70,7,54,87,37,0,0,0,0,46
capture_2020_04_17_11_39_49_7575_left,0,19,28,47,47,49,72,4,62,91,34,0,0,0,0,47
capture_2020_04_17_11_39_49_7575_right,0,22,23,45,45,45,68,4,51,89,36,0,0,0,0,47
capture_2020_04_17_11_39_49_7576_left,0,19,28,45,49,45,70,2,66,91,32,0,0,0,0,47
capture_2020_04_17_11_39_49_7576_right,0,20,19,40,43,45,68,2,51,91,36,0,0,0,0,47
capture_2020_04_17_11_39_49_7577_left,0,20,22,45,48,45,76,2,61,89,37,0,0,0,0,46
capture_2020_04_17_11_39_49_7577_right,0,23,17,38,40,40,66,4,47,91,36,0,0,0,0,47
capture_2020_04_17_11_39_49_7578_left,0,19,25,42,50,44,73,4,65,92,31,0,0,0,0,48
capture_2020_04_17_11_39_49_7578_right,0,21,19,38,46,42,69,6,50,92,35,0,0,0,0,48
capture_2020_04_17_11_39_49_7579_left,0,17,27,42,54,44,83,4,67,94,40,0,0,0,0,48
capture_2020_04_17_11_39_49_7579_right,0,21,22,44,47,46,69,6,55,94,37,0,0,0,0,49
capture_2020_04_17_11_39_49_7580_left,0,20,27,45,49,45,69,4,63,94,37,0,0,0,0,49
capture_2020_04_17_11_39_49_7580_right,0,21,27,43,47,45,63,6,55,88,41,0,0,0,0,49
capture_2020_04_17_11_39_49_7581_left,0,21,33,44,53,48,73,8,65,90,39,0,0,0,0,51
capture_2020_04_17_11_39_49_7581_right,0,23,29,41,51,43,71,6,57,90,41,0,0,0,0,51
capture_2020_04_17_11_39_49_7582_left,0,20,31,45,53,45,76,6,63,90,41,0,0,0,0,51
capture_2020_04_17_11_39_49_7582_right,0,22,28,41,50,41,74,4,58,88,42,0,0,0,0,50
capture_2020_04_17_11_39_49_7583_left,0,21,32,45,54,45,78,4,66,88,42,0,0,0,0,50
capture_2020_04_17_11_39_49_7583_right,0,22,28,40,50,42,74,6,58,92,44,0,0,0,0,50
capture_2020_04_17_11_39_49_7584_left,0,18,35,44,55,42,80,4,67,92,51,0,0,0,0,49
capture_2020_04_17_11_39_49_7584_right,0,22,28,41,48,43,70,6,56,94,44,0,0,0,0,50
capture_2020_04_17_11_39_49_7585_left,0,18,33,46,61,52,88,6,69,92,47,0,0,0,0,49
capture_2020_04_17_11_39_49_7585_right,0,22,28,44,52,48,78,6,66,92,44,0,0,0,0,50
capture_2020_04_17_11_39_49_7586_left,0,20,36,44,58,48,78,4,72,92,48,0,0,0,0,50
capture_2020_04_17_11_39_49_7586_right,0,22,28,42,48,42,72,8,60,94,46,0,0,0,0,50
capture_2020_04_17_11_39_49_7587_left,0,20,30,45,52,47,74,8,64,94,40,0,0,0,0,50
capture_2020_04_17_11_39_49_7587_right,0,20,24,42,44,44,68,4,56,92,42,0,0,0,0,50
capture_2020_04_17_11_39_49_7588_left,0,20,28,45,54,47,80,4,66,96,44,0,0,0,0,50
capture_2020_04_17_11_39_49_7588_right,0,19,24,40,51,42,71,2,61,92,43,0,0,0,0,49
capture_2020_04_17_11_39_49_7589_left,0,22,30,47,50,47,74,6,64,96,42,0,0,0,0,50
capture_2020_04_17_11_39_49_7589_right,0,21,20,41,43,43,71,4,51,94,43,0,0,0,0,49
capture_2020_04_17_11_39_49_7590_left,0,19,31,44,53,46,76,4,65,96,45,0,0,0,0,49
capture_2020_04_17_11_39_49_7590_right,0,20,23,42,48,46,69,4,58,92,44,0,0,0,0,48
capture_2020_04_17_11_39_49_7591_left,0,20,31,45,53,49,78,6,63,92,47,0,0,0,0,49
capture_2020_04_17_11_39_49_7591_right,0,22,20,42,45,44,67,4,51,96,39,0,0,0,0,49
capture_2020_04_17_11_39_49_7592_left,0,20,33,46,53,50,76,4,67,94,45,0,0,0,0,49
capture_2020_04_17_11_39_49_7592_right,0,23,25,41,50,39,71,2,56,90,46,0,0,0,0,48
capture_2020_04_17_11_39_49_7593_left,0,21,35,46,54,50,77,6,65,90,46,0,0,0,0,48
capture_2020_04_17_11_39_49_7593_right,0,22,27,40,50,42,71,4,58,90,46,0,0,0,0,48
capture_2020_04_17_11_39_49_7594_left,0,19,33,46,56,48,77,6,67,90,46,0,0,0,0,48
capture_2020_04_17_11_39_49_7594_right,0,22,25,40,50,46,71,4,60,92,46,0,0,0,0,48
capture_2020_04_17_11_39_49_7595_left,0,20,33,48,56,52,79,4,67,94,48,0,0,0,0,48
capture_2020_04_17_11_39_49_7595_right,0,19,29,40,54,40,77,2,60,92,48,0,0,0,0,48
capture_2020_04_17_11_39_49_7596_left,0,21,35,48,58,46,79,4,67,94,52,0,0,0,0,48
capture_2020_04_17_11_39_49_7596_right,0,24,28,43,53,45,74,4,62,91,51,0,0,0,0,47
capture_2020_04_17_11_39_49_7597_left,0,20,35,47,59,49,78,6,70,89,50,0,0,0,0,46
capture_2020_04_17_11_39_49_7597_right,0,22,32,46,51,48,72,7,64,91,51,0,0,0,0,47
capture_2020_04_17_11_39_49_7598_left,0,20,33,47,52,49,72,4,61,91,46,0,0,0,0,46
capture_2020_04_17_11_39_49_7598_right,0,21,30,43,49,47,70,4,55,89,49,0,0,0,0,47
capture_2020_04_17_11_39_49_7599_left,0,20,30,46,54,46,74,4,57,96,50,0,0,0,0,46
capture_2020_04_17_11_39_49_7599_right,0,20,28,42,52,44,76,7,54,96,50,0,0,0,0,46
capture_2020_04_17_11_39_49_7600_left,0,20,29,44,51,44,78,4,56,96,51,0,0,0,0,45
capture_2020_04_17_11_39_49_7600_right,0,20,29,42,53,44,78,4,56,87,56,0,0,0,0,45
capture_2020_04_17_11_39_49_7601_left,0,20,30,50,55,50,75,5,57,93,50,0,0,0,0,44
capture_2020_04_17_11_39_49_7601_right,0,22,29,48,51,45,73,9,51,95,53,0,0,0,0,45
capture_2020_04_17_11_39_49_7602_left,0,21,32,50,52,50,77,7,55,93,57,0,0,0,0,44
capture_2020_04_17_11_39_49_7602_right,0,20,30,45,52,48,75,9,55,93,57,0,0,0,0,44
capture_2020_04_17_11_39_49_7603_left,0,17,27,48,50,50,73,9,55,95,48,0,0,0,0,44
capture_2020_04_17_11_39_49_7603_right,0,22,25,43,50,48,73,9,52,95,48,0,0,0,0,44
capture_2020_04_17_11_39_49_7604_left,0,22,25,50,50,48,73,9,52,95,48,0,0,0,0,44
capture_2020_04_17_11_39_49_7604_right,0,22,25,45,50,48,73,9,52,95,48,0,0,0,0,44
capture_2020_04_17_11_39_49_7605_left,0,20,25,49,48,49,70,9,55,95,48,0,0,0,0,44
capture_2020_04_17_11_39_49_7605_right,0,20,28,47,47,47,72,7,51,93,51,0,0,0,0,43
capture_2020_04_17_11_39_49_7606_left,0,20,29,49,52,51,76,7,57,93,52,0,0,0,0,42
