,eyeClosed,Center Up,,Center,,Center Down,,Left Point,,Right Point,,Left,Right,Up,Down,Eye width:
capture_2020_04_17_11_39_49_7475_left,1,547,482,547,520,557,569,191,472,856,414,0,0,0,0,82
capture_2020_04_17_11_39_49_7475_right,1,510,449,500,498,510,546,159,420,861,439,0,0,0,0,82
capture_2020_04_17_11_39_49_7476_left,1,528,472,538,520,518,569,171,472,856,434,0,0,0,0,82
capture_2020_04_17_11_39_49_7476_right,1,520,459,510,517,520,556,198,429,861,439,0,0,0,0,82
capture_2020_04_17_11_39_49_7477_left,1,528,463,528,511,528,569,220,492,856,414,0,0,0,0,82
capture_2020_04_17_11_39_49_7477_right,1,529,468,520,507,529,546,178,429,851,429,0,0,0,0,82
capture_2020_04_17_11_39_49_7478_left,1,528,472,538,501,528,559,191,472,846,414,0,0,0,0,82
capture_2020_04_17_11_39_49_7478_right,1,505,449,485,498,505,546,163,429,856,429,0,0,0,0,83
capture_2020_04_17_11_39_49_7479_left,1,518,482,538,520,538,578,200,492,856,405,0,0,0,0,82
capture_2020_04_17_11_39_49_7479_right,1,510,449,510,507,510,556,159,439,861,439,0,0,0,0,82
capture_2020_04_17_11_39_49_7480_left,1,518,472,528,520,528,559,200,492,856,414,0,0,0,0,82
capture_2020_04_17_11_39_49_7480_right,1,520,449,520,507,520,566,168,439,861,439,0,0,0,0,82
capture_2020_04_17_11_39_49_7481_left,1,538,463,547,511,557,559,191,482,856,405,0,0,0,0,82
capture_2020_04_17_11_39_49_7481_right,1,520,459,520,507,529,556,178,429,841,429,0,0,0,0,82
capture_2020_04_17_11_39_49_7482_left,1,538,482,547,520,547,559,200,482,856,405,0,0,0,0,82
capture_2020_04_17_11_39_49_7482_right,1,529,459,510,507,520,546,168,439,841,439,0,0,0,0,82
capture_2020_04_17_11_39_49_7483_left,1,544,488,544,537,554,595,202,488,846,410,0,0,0,0,83
capture_2020_04_17_11_39_49_7483_right,1,529,459,520,507,529,566,168,439,861,429,0,0,0,0,82
capture_2020_04_17_11_39_49_7484_left,1,543,472,553,511,553,569,186,482,842,414,0,0,0,0,83
capture_2020_04_17_11_39_49_7484_right,1,529,459,520,498,520,546,168,439,871,439,0,0,0,0,82
capture_2020_04_17_11_39_49_7485_left,1,524,463,534,520,534,559,186,482,861,414,0,0,0,0,83
capture_2020_04_17_11_39_49_7485_right,1,529,459,510,498,529,537,178,439,861,429,0,0,0,0,82
capture_2020_04_17_11_39_49_7486_left,0,505,283,534,449,524,585,202,468,846,439,0,0,0,0,83
capture_2020_04_17_11_39_49_7486_right,0,518,251,528,424,518,569,152,434,846,443,0,0,0,0,82
capture_2020_04_17_11_39_49_7487_left,0,524,254,524,420,515,576,154,459,875,429,0,0,0,0,83
capture_2020_04_17_11_39_49_7487_right,0,509,231,518,414,518,598,143,434,875,434,0,0,0,0,82
capture_2020_04_17_11_39_49_7488_left,0,505,234,524,390,515,595,144,429,875,429,0,0,0,0,83
capture_2020_04_17_11_39_49_7488_right,0,509,212,518,376,518,569,162,434,856,414,0,0,0,0,82
capture_2020_04_17_11_39_49_7489_left,0,534,215,524,380,534,624,173,439,866,420,0,0,0,0,83
capture_2020_04_17_11_39_49_7489_right,0,538,212,528,376,538,627,152,434,856,424,0,0,0,0,82
capture_2020_04_17_11_39_49_7490_left,0,534,215,524,390,534,624,154,429,866,420,0,0,0,0,83
capture_2020_04_17_11_39_49_7490_right,0,509,193,518,376,509,607,152,434,856,424,0,0,0,0,82
capture_2020_04_17_11_39_49_7491_left,0,505,195,534,390,515,605,154,429,866,420,0,0,0,0,83
capture_2020_04_17_11_39_49_7491_right,0,524,193,514,376,514,578,147,434,861,424,0,0,0,0,83
capture_2020_04_17_11_39_49_7492_left,0,534,205,534,390,515,605,154,429,866,420,0,0,0,0,83
capture_2020_04_17_11_39_49_7492_right,0,510,176,510,371,490,585,149,410,861,400,0,0,0,0,82
capture_2020_04_17_11_39_49_7493_left,0,494,195,514,400,504,576,153,429,865,420,0,0,0,0,81
capture_2020_04_17_11_39_49_7493_right,0,494,195,494,380,494,566,153,439,865,420,0,0,0,0,81
capture_2020_04_17_11_39_49_7494_left,0,524,195,514,390,514,576,153,439,865,420,0,0,0,0,81
capture_2020_04_17_11_39_49_7494_right,0,490,198,490,365,490,583,135,435,865,425,0,0,0,0,82
capture_2020_04_17_11_39_49_7495_left,0,514,205,504,390,504,546,133,449,865,429,0,0,0,0,81
capture_2020_04_17_11_39_49_7495_right,0,494,176,494,371,475,566,133,449,865,429,0,0,0,0,81
capture_2020_04_17_11_39_49_7496_left,0,495,178,505,385,475,573,140,444,870,435,0,0,0,0,81
capture_2020_04_17_11_39_49_7496_right,0,465,178,456,356,446,553,120,415,851,405,0,0,0,0,81
capture_2020_04_17_11_39_49_7497_left,0,519,188,499,385,519,583,124,454,855,425,0,0,0,0,80
capture_2020_04_17_11_39_49_7497_right,0,475,190,465,370,455,560,125,430,855,390,0,0,0,0,81
capture_2020_04_17_11_39_49_7498_left,0,515,213,505,395,505,597,141,456,859,435,0,0,0,0,79
capture_2020_04_17_11_39_49_7498_right,0,478,195,489,369,478,574,130,431,869,410,0,0,0,0,78
capture_2020_04_17_11_39_49_7499_left,0,521,168,521,389,500,621,142,432,868,411,0,0,0,0,76
capture_2020_04_17_11_39_49_7499_right,0,484,160,505,363,495,587,143,437,868,416,0,0,0,0,75
capture_2020_04_17_11_39_49_7500_left,0,516,192,527,405,505,597,143,448,868,448,0,0,0,0,75
capture_2020_04_17_11_39_49_7500_right,0,516,192,505,384,505,597,143,448,868,448,0,0,0,0,75
capture_2020_04_17_11_39_49_7501_left,0,516,227,505,432,505,605,126,476,872,465,0,0,0,0,75
capture_2020_04_17_11_39_49_7501_right,0,500,205,500,400,489,584,143,454,857,422,0,0,0,0,74
capture_2020_04_17_11_39_49_7502_left,0,538,208,527,416,505,625,133,460,867,449,0,0,0,0,73
capture_2020_04_17_11_39_49_7502_right,0,495,208,505,373,505,581,144,438,878,416,0,0,0,0,73
capture_2020_04_17_11_39_49_7503_left,0,500,222,522,411,522,611,156,467,878,444,0,0,0,0,72
capture_2020_04_17_11_39_49_7503_right,0,516,219,516,395,516,570,144,449,867,427,0,0,0,0,73
capture_2020_04_17_11_39_49_7504_left,0,517,225,517,417,517,575,168,462,877,428,0,0,0,0,71
capture_2020_04_17_11_39_49_7504_right,0,511,225,522,383,522,575,162,462,871,428,0,0,0,0,72
capture_2020_04_17_11_39_49_7505_left,0,511,229,523,411,511,594,157,446,877,423,0,0,0,0,70
capture_2020_04_17_11_39_49_7505_right,0,516,229,505,389,516,560,151,446,871,423,0,0,0,0,69
capture_2020_04_17_11_39_49_7506_left,0,512,259,512,424,512,565,147,459,876,471,0,0,0,0,68
capture_2020_04_17_11_39_49_7506_right,0,505,259,529,400,517,565,140,459,870,412,0,0,0,0,67
capture_2020_04_17_11_39_49_7507_left,0,512,255,512,424,512,606,148,461,876,461,0,0,0,0,66
capture_2020_04_17_11_39_49_7507_right,0,536,230,524,400,536,582,173,461,864,424,0,0,0,0,66
capture_2020_04_17_11_39_49_7508_left,0,506,258,506,418,494,591,162,468,863,431,0,0,0,0,65
capture_2020_04_17_11_39_49_7508_right,0,518,222,506,382,506,554,149,455,875,394,0,0,0,0,65
capture_2020_04_17_11_39_49_7509_left,0,519,241,506,419,506,559,151,470,862,432,0,0,0,0,63
capture_2020_04_17_11_39_49_7509_right,0,532,165,532,368,519,571,151,432,849,381,0,0,0,0,63
capture_2020_04_17_11_39_49_7510_left,0,526,232,539,426,513,619,126,490,861,439,0,0,0,0,62
capture_2020_04_17_11_39_49_7510_right,0,513,170,526,367,526,564,132,433,867,380,0,0,0,0,62
capture_2020_04_17_11_39_49_7511_left,1,520,459,533,498,520,538,192,485,861,420,0,0,0,0,61
capture_2020_04_17_11_39_49_7511_right,1,507,393,493,433,507,472,152,393,861,420,0,0,0,0,61
capture_2020_04_17_11_39_49_7512_left,1,500,490,500,529,500,568,190,503,823,426,0,0,0,0,62
capture_2020_04_17_11_39_49_7512_right,1,520,407,520,459,507,511,179,433,848,433,0,0,0,0,61
capture_2020_04_17_11_39_49_7513_left,1,513,453,527,480,527,507,167,507,847,467,0,0,0,0,60
capture_2020_04_17_11_39_49_7513_right,1,527,387,513,427,513,453,180,440,860,440,0,0,0,0,60
capture_2020_04_17_11_39_49_7514_left,0,493,312,493,475,507,610,181,502,859,434,0,0,0,0,59
capture_2020_04_17_11_39_49_7514_right,0,507,248,507,441,507,579,148,414,865,441,0,0,0,0,59
capture_2020_04_17_11_39_49_7515_left,0,507,267,507,421,507,575,142,477,872,449,0,0,0,0,57
capture_2020_04_17_11_39_49_7515_right,0,507,211,521,379,507,533,142,421,872,421,0,0,0,0,57
capture_2020_04_17_11_39_49_7516_left,0,514,243,514,429,514,600,129,471,857,429,0,0,0,0,56
capture_2020_04_17_11_39_49_7516_right,0,529,200,557,371,529,529,171,414,857,400,0,0,0,0,56
capture_2020_04_17_11_39_49_7517_left,0,521,257,507,457,507,614,150,500,850,457,0,0,0,0,55
capture_2020_04_17_11_39_49_7517_right,0,514,229,514,414,514,600,157,457,871,443,0,0,0,0,56
capture_2020_04_17_11_39_49_7518_left,0,507,271,493,443,507,586,150,471,850,443,0,0,0,0,55
capture_2020_04_17_11_39_49_7518_right,0,493,214,507,400,493,571,150,457,850,443,0,0,0,0,55
capture_2020_04_17_11_39_49_7519_left,0,493,262,493,465,493,625,144,495,856,436,0,0,0,0,55
capture_2020_04_17_11_39_49_7519_right,0,493,218,493,407,493,582,158,436,856,407,0,0,0,0,55
capture_2020_04_17_11_39_49_7520_left,0,493,247,507,422,493,596,144,480,856,422,0,0,0,0,55
capture_2020_04_17_11_39_49_7520_right,0,493,204,493,364,493,567,129,407,871,393,0,0,0,0,55
capture_2020_04_17_11_39_49_7521_left,0,485,252,515,444,515,593,144,459,856,415,0,0,0,0,54
capture_2020_04_17_11_39_49_7521_right,0,500,237,500,385,515,578,159,430,870,385,0,0,0,0,54
capture_2020_04_17_11_39_49_7522_left,0,515,272,515,438,530,604,167,483,847,408,0,0,0,0,52
capture_2020_04_17_11_39_49_7522_right,0,507,169,507,385,507,538,154,431,846,400,0,0,0,0,53
capture_2020_04_17_11_39_49_7523_left,0,492,231,507,462,522,662,138,477,845,400,0,0,0,0,51
capture_2020_04_17_11_39_49_7523_right,0,500,169,500,400,515,631,115,431,854,400,0,0,0,0,52
capture_2020_04_17_11_39_49_7524_left,0,500,231,515,431,515,615,131,477,854,400,0,0,0,0,52
capture_2020_04_17_11_39_49_7524_right,0,508,173,476,361,492,565,131,424,853,408,0,0,0,0,51
capture_2020_04_17_11_39_49_7525_left,0,500,240,500,480,516,640,132,496,836,416,0,0,0,0,50
capture_2020_04_17_11_39_49_7525_right,0,516,208,516,416,500,624,116,464,836,416,0,0,0,0,50
capture_2020_04_17_11_39_49_7526_left,0,508,256,524,448,508,656,140,512,860,464,0,0,0,0,49
capture_2020_04_17_11_39_49_7526_right,0,508,240,524,400,524,592,156,448,860,416,0,0,0,0,49
capture_2020_04_17_11_39_49_7527_left,0,532,256,548,416,532,592,148,464,868,416,0,0,0,0,50
capture_2020_04_17_11_39_49_7527_right,0,500,176,516,384,516,592,148,448,868,416,0,0,0,0,50
capture_2020_04_17_11_39_49_7528_left,0,515,196,515,424,515,604,173,473,858,392,0,0,0,0,50
capture_2020_04_17_11_39_49_7528_right,0,515,147,532,376,532,571,140,424,858,392,0,0,0,0,50
capture_2020_04_17_11_39_49_7529_left,0,524,212,541,408,541,588,149,457,867,392,0,0,0,0,49
capture_2020_04_17_11_39_49_7529_right,0,508,192,508,368,508,560,156,384,860,384,0,0,0,0,49
capture_2020_04_17_11_39_49_7530_left,0,508,212,524,408,524,604,165,457,867,408,0,0,0,0,49
capture_2020_04_17_11_39_49_7530_right,0,508,196,492,376,508,555,133,441,851,376,0,0,0,0,49
capture_2020_04_17_11_39_49_7531_left,0,533,250,517,433,533,583,150,483,850,417,0,0,0,0,48
capture_2020_04_17_11_39_49_7531_right,0,491,183,491,367,491,550,124,417,874,383,0,0,0,0,49
capture_2020_04_17_11_39_49_7532_left,0,492,245,508,441,508,604,165,490,867,408,0,0,0,0,49
capture_2020_04_17_11_39_49_7532_right,0,491,167,491,383,491,550,124,417,841,383,0,0,0,0,49
capture_2020_04_17_11_39_49_7533_left,0,517,267,533,450,550,633,150,500,850,433,0,0,0,0,48
capture_2020_04_17_11_39_49_7533_right,0,483,150,483,383,483,550,117,433,850,383,0,0,0,0,48
capture_2020_04_17_11_39_49_7534_left,0,483,233,500,417,500,567,150,483,867,400,0,0,0,0,48
capture_2020_04_17_11_39_49_7534_right,0,517,217,500,400,500,567,133,433,867,400,0,0,0,0,48
capture_2020_04_17_11_39_49_7535_left,0,482,255,534,426,500,579,142,460,857,374,0,0,0,0,48
capture_2020_04_17_11_39_49_7535_right,0,500,217,483,367,500,550,150,417,850,383,0,0,0,0,48
capture_2020_04_17_11_39_49_7536_left,0,491,255,526,426,526,579,168,477,849,409,0,0,0,0,47
capture_2020_04_17_11_39_49_7536_right,0,491,238,491,391,509,545,151,409,849,391,0,0,0,0,47
capture_2020_04_17_11_39_49_7537_left,0,517,272,517,426,517,562,159,477,840,409,0,0,0,0,46
capture_2020_04_17_11_39_49_7537_right,0,509,204,509,409,509,562,151,426,849,409,0,0,0,0,47
capture_2020_04_17_11_39_49_7538_left,0,517,243,535,400,535,557,170,452,848,383,0,0,0,0,46
capture_2020_04_17_11_39_49_7538_right,0,534,204,517,374,517,528,159,409,857,374,0,0,0,0,46
capture_2020_04_17_11_39_49_7539_left,0,517,243,535,400,535,557,187,435,830,383,0,0,0,0,46
capture_2020_04_17_11_39_49_7539_right,0,499,238,517,391,517,545,193,426,840,409,0,0,0,0,46
capture_2020_04_17_11_39_49_7540_left,0,535,249,535,409,535,569,198,462,855,409,0,0,0,0,46
capture_2020_04_17_11_39_49_7540_right,0,527,249,527,391,527,533,207,409,847,409,0,0,0,0,45
capture_2020_04_17_11_39_49_7541_left,0,535,249,535,427,535,604,198,444,855,409,0,0,0,0,46
capture_2020_04_17_11_39_49_7541_right,0,509,231,527,409,491,569,153,462,864,427,0,0,0,0,45
capture_2020_04_17_11_39_49_7542_left,0,509,231,544,391,527,604,153,444,864,427,0,0,0,0,45
capture_2020_04_17_11_39_49_7542_right,0,518,231,500,373,518,569,162,444,855,427,0,0,0,0,46
capture_2020_04_17_11_39_49_7543_left,0,509,196,544,409,509,569,153,444,864,427,0,0,0,0,45
capture_2020_04_17_11_39_49_7543_right,0,509,196,509,409,544,622,171,462,864,427,0,0,0,0,45
capture_2020_04_17_11_39_49_7544_left,0,527,196,527,391,527,587,171,427,864,427,0,0,0,0,45
capture_2020_04_17_11_39_49_7544_right,0,527,196,527,391,527,587,171,444,864,427,0,0,0,0,45
capture_2020_04_17_11_39_49_7545_left,0,527,196,527,409,527,587,171,444,864,427,0,0,0,0,45
capture_2020_04_17_11_39_49_7545_right,0,527,196,509,391,527,587,171,444,864,427,0,0,0,0,45
capture_2020_04_17_11_39_49_7546_left,0,527,196,544,409,527,587,171,444,864,427,0,0,0,0,45
capture_2020_04_17_11_39_49_7546_right,0,527,196,527,409,527,587,171,444,864,427,0,0,0,0,45
capture_2020_04_17_11_39_49_7547_left,0,517,196,517,409,535,587,179,444,855,427,0,0,0,0,44
capture_2020_04_17_11_39_49_7547_right,0,526,182,508,400,526,600,181,436,872,418,0,0,0,0,45
capture_2020_04_17_11_39_49_7548_left,0,526,182,526,400,526,600,181,436,872,418,0,0,0,0,45
capture_2020_04_17_11_39_49_7548_right,0,526,182,526,400,526,600,181,436,872,418,0,0,0,0,45
capture_2020_04_17_11_39_49_7549_left,0,527,196,544,444,527,587,171,444,864,427,0,0,0,0,45
capture_2020_04_17_11_39_49_7549_right,0,526,182,508,418,526,600,181,436,872,455,0,0,0,0,45
capture_2020_04_17_11_39_49_7550_left,0,517,249,535,462,535,587,179,444,872,444,0,0,0,0,44
capture_2020_04_17_11_39_49_7550_right,0,518,255,518,436,536,600,172,436,864,473,0,0,0,0,44
capture_2020_04_17_11_39_49_7551_left,0,517,249,552,462,535,587,197,498,872,462,0,0,0,0,44
capture_2020_04_17_11_39_49_7551_right,0,518,273,499,436,518,600,172,455,864,473,0,0,0,0,44
capture_2020_04_17_11_39_49_7552_left,0,517,284,552,462,517,604,179,498,855,444,0,0,0,0,44
capture_2020_04_17_11_39_49_7552_right,0,518,273,518,436,518,600,208,455,845,436,0,0,0,0,44
capture_2020_04_17_11_39_49_7553_left,0,517,267,517,427,517,569,197,462,855,427,0,0,0,0,44
capture_2020_04_17_11_39_49_7553_right,0,527,231,527,427,527,640,207,444,864,444,0,0,0,0,45
capture_2020_04_17_11_39_49_7554_left,0,536,218,536,400,518,636,154,473,864,436,0,0,0,0,44
capture_2020_04_17_11_39_49_7554_right,0,527,213,509,409,527,640,153,444,864,444,0,0,0,0,45
capture_2020_04_17_11_39_49_7555_left,0,536,218,518,400,518,636,154,436,864,436,0,0,0,0,44
capture_2020_04_17_11_39_49_7555_right,0,491,231,527,409,527,640,153,444,864,444,0,0,0,0,45
capture_2020_04_17_11_39_49_7556_left,0,491,231,527,409,509,587,153,462,864,444,0,0,0,0,45
capture_2020_04_17_11_39_49_7556_right,0,509,213,491,409,527,604,153,444,864,444,0,0,0,0,45
capture_2020_04_17_11_39_49_7557_left,0,518,255,518,418,518,582,135,473,864,436,0,0,0,0,44
capture_2020_04_17_11_39_49_7557_right,0,508,236,508,436,508,618,163,455,854,436,0,0,0,0,45
capture_2020_04_17_11_39_49_7558_left,0,509,231,509,427,509,622,153,462,864,444,0,0,0,0,45
capture_2020_04_17_11_39_49_7558_right,0,527,231,509,391,509,604,153,444,864,444,0,0,0,0,45
capture_2020_04_17_11_39_49_7559_left,0,509,284,509,444,527,587,171,480,847,427,0,0,0,0,45
capture_2020_04_17_11_39_49_7559_right,0,509,249,491,409,491,587,189,444,847,427,0,0,0,0,45
capture_2020_04_17_11_39_49_7560_left,0,509,249,527,462,544,640,171,516,864,409,0,0,0,0,45
capture_2020_04_17_11_39_49_7560_right,0,491,231,473,409,473,604,153,427,847,427,0,0,0,0,45
capture_2020_04_17_11_39_49_7561_left,0,491,231,509,427,491,604,153,480,847,427,0,0,0,0,45
capture_2020_04_17_11_39_49_7561_right,0,465,226,483,383,500,574,170,417,865,417,0,0,0,0,46
capture_2020_04_17_11_39_49_7562_left,0,491,261,508,435,508,626,178,487,838,417,0,0,0,0,45
capture_2020_04_17_11_39_49_7562_right,0,483,191,483,400,500,557,170,417,848,383,0,0,0,0,46
capture_2020_04_17_11_39_49_7563_left,0,500,243,500,435,500,626,152,504,830,365,0,0,0,0,46
capture_2020_04_17_11_39_49_7563_right,0,500,174,483,365,500,574,152,400,848,365,0,0,0,0,46
capture_2020_04_17_11_39_49_7564_left,0,483,243,500,435,500,643,204,522,830,365,0,0,0,0,46
capture_2020_04_17_11_39_49_7564_right,0,500,191,483,383,500,591,170,435,830,365,0,0,0,0,46
capture_2020_04_17_11_39_49_7565_left,0,491,231,491,427,491,587,171,498,811,373,0,0,0,0,45
capture_2020_04_17_11_39_49_7565_right,0,465,157,465,330,465,539,152,417,813,348,0,0,0,0,46
capture_2020_04_17_11_39_49_7566_left,0,491,231,491,427,509,622,153,516,829,356,0,0,0,0,45
capture_2020_04_17_11_39_49_7566_right,0,482,196,447,373,500,533,162,427,855,320,0,0,0,0,46
capture_2020_04_17_11_39_49_7567_left,0,473,249,473,427,509,604,136,516,829,338,0,0,0,0,45
capture_2020_04_17_11_39_49_7567_right,0,473,196,473,391,491,587,189,427,811,320,0,0,0,0,45
capture_2020_04_17_11_39_49_7568_left,0,482,249,500,427,518,587,144,516,820,373,0,0,0,0,46
capture_2020_04_17_11_39_49_7568_right,0,500,191,448,383,483,557,152,452,830,330,0,0,0,0,46
capture_2020_04_17_11_39_49_7569_left,0,465,238,499,426,499,596,142,528,840,323,0,0,0,0,46
capture_2020_04_17_11_39_49_7569_right,0,456,191,456,383,456,557,126,452,839,313,0,0,0,0,47
capture_2020_04_17_11_39_49_7570_left,0,474,272,491,460,491,681,151,579,866,323,0,0,0,0,47
capture_2020_04_17_11_39_49_7570_right,0,465,191,448,400,465,591,135,400,848,348,0,0,0,0,46
capture_2020_04_17_11_39_49_7571_left,0,440,238,491,443,491,613,168,545,849,289,0,0,0,0,47
capture_2020_04_17_11_39_49_7571_right,0,457,204,440,374,474,562,134,443,832,306,0,0,0,0,47
capture_2020_04_17_11_39_49_7572_left,0,457,238,509,426,491,647,168,528,832,323,0,0,0,0,47
capture_2020_04_17_11_39_49_7572_right,0,474,174,456,383,474,574,161,400,839,330,0,0,0,0,47
capture_2020_04_17_11_39_49_7573_left,0,430,226,483,383,500,574,152,504,848,278,0,0,0,0,46
capture_2020_04_17_11_39_49_7573_right,0,448,170,448,357,465,545,159,443,823,289,0,0,0,0,46
capture_2020_04_17_11_39_49_7574_left,0,448,204,465,391,482,596,159,494,823,289,0,0,0,0,46
capture_2020_04_17_11_39_49_7574_right,0,465,174,448,365,483,557,152,435,796,296,0,0,0,0,46
capture_2020_04_17_11_39_49_7575_left,0,423,221,474,374,491,579,134,494,832,272,0,0,0,0,47
capture_2020_04_17_11_39_49_7575_right,0,474,187,457,357,457,545,134,409,815,289,0,0,0,0,47
capture_2020_04_17_11_39_49_7576_left,0,423,221,457,391,457,562,117,528,832,255,0,0,0,0,47
capture_2020_04_17_11_39_49_7576_right,0,440,153,423,340,457,545,117,409,832,289,0,0,0,0,47
capture_2020_04_17_11_39_49_7577_left,0,448,170,465,374,465,596,125,477,823,289,0,0,0,0,46
capture_2020_04_17_11_39_49_7577_right,0,491,136,406,323,423,528,134,374,832,289,0,0,0,0,47
capture_2020_04_17_11_39_49_7578_left,0,417,200,433,400,450,583,133,517,833,250,0,0,0,0,48
capture_2020_04_17_11_39_49_7578_right,0,450,150,400,367,433,550,150,400,833,283,0,0,0,0,48
capture_2020_04_17_11_39_49_7579_left,0,383,217,433,433,450,667,133,533,850,317,0,0,0,0,48
capture_2020_04_17_11_39_49_7579_right,0,441,183,441,383,458,567,141,450,841,300,0,0,0,0,49
capture_2020_04_17_11_39_49_7580_left,0,427,212,459,392,459,555,133,506,851,294,0,0,0,0,49
capture_2020_04_17_11_39_49_7580_right,0,443,212,443,376,459,506,149,441,802,327,0,0,0,0,49
capture_2020_04_17_11_39_49_7581_left,0,428,272,444,432,476,592,156,528,812,320,0,0,0,0,51
capture_2020_04_17_11_39_49_7581_right,0,461,235,429,408,445,565,147,455,822,329,0,0,0,0,51
capture_2020_04_17_11_39_49_7582_left,0,414,251,461,424,461,612,147,502,822,329,0,0,0,0,51
capture_2020_04_17_11_39_49_7582_right,0,452,220,436,392,436,580,138,455,813,329,0,0,0,0,50
capture_2020_04_17_11_39_49_7583_left,0,436,251,468,424,468,612,138,518,813,329,0,0,0,0,50
capture_2020_04_17_11_39_49_7583_right,0,452,224,420,400,436,592,148,464,836,352,0,0,0,0,50
capture_2020_04_17_11_39_49_7584_left,0,396,272,460,432,444,624,140,528,844,400,0,0,0,0,49
capture_2020_04_17_11_39_49_7584_right,0,450,229,418,392,434,571,140,457,842,359,0,0,0,0,50
capture_2020_04_17_11_39_49_7585_left,0,396,256,476,480,524,688,156,544,844,368,0,0,0,0,49
capture_2020_04_17_11_39_49_7585_right,0,452,224,452,416,484,624,148,528,836,352,0,0,0,0,50
capture_2020_04_17_11_39_49_7586_left,0,420,288,452,464,484,624,132,576,836,384,0,0,0,0,50
capture_2020_04_17_11_39_49_7586_right,0,452,224,436,384,436,576,164,480,852,368,0,0,0,0,50
capture_2020_04_17_11_39_49_7587_left,0,418,245,450,424,467,604,156,522,842,327,0,0,0,0,50
capture_2020_04_17_11_39_49_7587_right,0,420,192,436,352,452,544,132,448,836,336,0,0,0,0,50
capture_2020_04_17_11_39_49_7588_left,0,418,229,450,441,467,653,124,539,858,359,0,0,0,0,50
capture_2020_04_17_11_39_49_7588_right,0,412,192,428,400,444,560,124,480,844,336,0,0,0,0,49
capture_2020_04_17_11_39_49_7589_left,0,450,245,467,408,467,604,140,522,858,343,0,0,0,0,50
capture_2020_04_17_11_39_49_7589_right,0,443,163,427,343,443,571,133,408,851,343,0,0,0,0,49
capture_2020_04_17_11_39_49_7590_left,0,408,250,441,433,458,617,124,533,858,367,0,0,0,0,49
capture_2020_04_17_11_39_49_7590_right,0,433,183,433,383,467,550,133,467,833,350,0,0,0,0,48
capture_2020_04_17_11_39_49_7591_left,0,427,245,459,424,492,620,149,506,835,376,0,0,0,0,49
capture_2020_04_17_11_39_49_7591_right,0,458,167,424,367,441,550,124,417,858,317,0,0,0,0,49
capture_2020_04_17_11_39_49_7592_left,0,424,267,458,433,491,617,124,550,841,367,0,0,0,0,49
capture_2020_04_17_11_39_49_7592_right,0,484,196,435,392,418,555,124,441,826,359,0,0,0,0,48
capture_2020_04_17_11_39_49_7593_left,0,450,283,467,433,500,617,150,517,817,367,0,0,0,0,48
capture_2020_04_17_11_39_49_7593_right,0,467,217,417,400,433,567,133,467,817,367,0,0,0,0,48
capture_2020_04_17_11_39_49_7594_left,0,417,267,467,450,483,617,150,533,817,367,0,0,0,0,48
capture_2020_04_17_11_39_49_7594_right,0,467,200,417,400,467,567,133,483,833,367,0,0,0,0,48
capture_2020_04_17_11_39_49_7595_left,0,433,267,483,450,517,633,133,533,850,383,0,0,0,0,48
capture_2020_04_17_11_39_49_7595_right,0,417,233,417,433,417,617,117,483,833,383,0,0,0,0,48
capture_2020_04_17_11_39_49_7596_left,0,450,283,483,467,467,633,133,533,850,417,0,0,0,0,48
capture_2020_04_17_11_39_49_7596_right,0,509,221,440,426,457,596,134,494,832,409,0,0,0,0,47
capture_2020_04_17_11_39_49_7597_left,0,448,272,482,460,499,613,159,545,823,391,0,0,0,0,46
capture_2020_04_17_11_39_49_7597_right,0,474,261,456,417,474,591,143,522,821,417,0,0,0,0,47
capture_2020_04_17_11_39_49_7598_left,0,448,255,482,409,499,562,142,477,840,357,0,0,0,0,46
capture_2020_04_17_11_39_49_7598_right,0,457,238,440,391,474,562,134,443,815,391,0,0,0,0,47
capture_2020_04_17_11_39_49_7599_left,0,448,243,465,435,465,591,135,452,865,400,0,0,0,0,46
capture_2020_04_17_11_39_49_7599_right,0,447,231,429,427,447,622,144,444,855,409,0,0,0,0,46
capture_2020_04_17_11_39_49_7600_left,0,456,231,456,409,456,622,136,444,864,409,0,0,0,0,45
capture_2020_04_17_11_39_49_7600_right,0,456,231,438,427,456,622,136,444,793,444,0,0,0,0,45
capture_2020_04_17_11_39_49_7601_left,0,463,236,499,436,499,600,135,455,845,400,0,0,0,0,44
capture_2020_04_17_11_39_49_7601_right,0,490,236,472,418,454,600,163,418,854,436,0,0,0,0,45
capture_2020_04_17_11_39_49_7602_left,0,481,255,499,418,499,618,154,436,845,455,0,0,0,0,44
capture_2020_04_17_11_39_49_7602_right,0,463,236,463,418,481,600,172,436,845,455,0,0,0,0,44
capture_2020_04_17_11_39_49_7603_left,0,408,218,481,400,499,582,172,436,864,382,0,0,0,0,44
capture_2020_04_17_11_39_49_7603_right,0,499,200,444,400,481,582,172,418,864,382,0,0,0,0,44
capture_2020_04_17_11_39_49_7604_left,0,499,200,499,400,481,582,172,418,864,382,0,0,0,0,44
capture_2020_04_17_11_39_49_7604_right,0,499,200,463,400,481,582,172,418,864,382,0,0,0,0,44
capture_2020_04_17_11_39_49_7605_left,0,462,205,481,391,481,577,164,447,853,391,0,0,0,0,44
capture_2020_04_17_11_39_49_7605_right,0,472,223,472,372,472,577,156,409,844,409,0,0,0,0,43
capture_2020_04_17_11_39_49_7606_left,0,481,223,500,409,518,595,165,447,853,409,0,0,0,0,42
