,noLeftEye,noRightEye,Left Eye,,Right Eye,,Nose,,Mouth Up,,Mouth Down,,Left,Right,Up,Down,Face width:
capture_2020_05_25_14_51_35_195,0,0,524,351,696,361,698,495,655,598,640,649,0,0,0,0,284
capture_2020_05_25_14_51_35_196,0,0,496,353,692,363,677,495,638,598,625,647,0,0,0,0,286
capture_2020_05_25_14_51_35_197,0,0,480,360,680,361,647,495,612,598,603,648,0,0,0,0,292
capture_2020_05_25_14_51_35_198,0,0,458,358,666,362,618,496,590,599,583,646,0,0,0,0,296
capture_2020_05_25_14_51_35_199,0,0,438,358,646,362,577,496,561,605,561,653,0,0,0,0,294
capture_2020_05_25_14_51_35_200,0,0,429,368,644,369,559,495,550,613,550,661,0,0,0,0,296
capture_2020_05_25_14_51_35_201,0,0,419,373,632,378,532,506,532,621,532,667,0,0,0,0,298
capture_2020_05_25_14_51_35_202,0,0,410,375,618,378,519,506,514,622,514,671,0,0,0,0,298
capture_2020_05_25_14_51_35_203,0,0,388,380,605,378,501,515,496,622,496,671,0,0,0,0,298
capture_2020_05_25_14_51_35_204,0,0,383,375,598,373,487,515,487,622,485,671,0,0,0,0,298
capture_2020_05_25_14_51_35_205,0,0,383,375,598,373,487,515,487,622,485,671,0,0,0,0,298
capture_2020_05_25_14_51_35_206,0,0,392,378,605,377,489,517,492,626,492,673,0,0,0,0,298
capture_2020_05_25_14_51_35_207,0,0,397,377,609,377,496,518,496,624,496,673,0,0,0,0,298
capture_2020_05_25_14_51_35_208,0,0,401,377,616,378,510,518,505,626,505,673,0,0,0,0,298
capture_2020_05_25_14_51_35_209,0,0,410,375,623,375,519,517,514,626,514,673,0,0,0,0,298
capture_2020_05_25_14_51_35_210,0,0,419,375,627,375,523,517,521,622,523,673,0,0,0,0,298
capture_2020_05_25_14_51_35_211,0,0,422,373,627,375,530,517,523,622,523,673,0,0,0,0,298
capture_2020_05_25_14_51_35_212,0,0,422,373,632,375,535,513,528,622,530,673,0,0,0,0,298
capture_2020_05_25_14_51_35_213,0,0,424,373,634,375,535,513,530,619,530,671,0,0,0,0,298
capture_2020_05_25_14_51_35_214,0,0,422,371,632,373,535,509,530,619,530,671,0,0,0,0,298
capture_2020_05_25_14_51_35_215,0,0,424,371,632,373,537,509,532,622,532,671,0,0,0,0,298
capture_2020_05_25_14_51_35_216,0,0,417,373,627,373,530,513,528,622,528,671,0,0,0,0,298
capture_2020_05_25_14_51_35_217,0,0,417,373,625,373,523,513,523,622,523,671,0,0,0,0,298
capture_2020_05_25_14_51_35_218,0,0,410,373,618,373,523,509,519,619,519,667,0,0,0,0,298
capture_2020_05_25_14_51_35_219,0,0,410,370,618,370,519,509,514,619,516,665,0,0,0,0,296
capture_2020_05_25_14_51_35_220,0,0,401,371,611,371,509,508,507,618,510,667,0,0,0,0,296
capture_2020_05_25_14_51_35_221,0,0,392,369,606,369,494,508,494,614,496,665,0,0,0,0,296
capture_2020_05_25_14_51_35_222,0,0,386,362,599,366,482,505,483,611,483,659,0,0,0,0,296
capture_2020_05_25_14_51_35_223,0,0,379,357,595,360,471,501,476,604,478,656,0,0,0,0,296
capture_2020_05_25_14_51_35_224,0,0,367,352,584,353,449,490,462,594,467,644,0,0,0,0,298
capture_2020_05_25_14_51_35_225,0,0,372,359,584,359,449,492,460,602,460,654,0,0,0,0,296
capture_2020_05_25_14_51_35_226,0,0,357,360,565,360,407,491,434,606,438,658,0,0,0,0,292
capture_2020_05_25_14_51_35_227,0,0,331,356,540,356,382,492,403,607,404,657,0,0,0,0,292
capture_2020_05_25_14_51_35_228,0,0,327,356,521,353,356,482,385,604,394,653,0,0,0,0,294
capture_2020_05_25_14_51_35_229,0,0,316,362,485,359,309,488,341,604,357,652,0,0,0,0,296
capture_2020_05_25_14_51_35_230,0,0,303,364,460,364,262,488,317,604,328,652,0,0,0,0,298
capture_2020_05_25_14_51_35_231,0,0,297,364,444,364,261,488,302,596,322,644,0,0,0,0,298
capture_2020_05_25_14_51_35_232,0,0,294,364,435,361,246,484,287,593,321,645,0,0,0,0,298
capture_2020_05_25_14_51_35_233,0,0,296,361,437,361,237,482,287,593,319,639,0,0,0,0,298
capture_2020_05_25_14_51_35_234,0,0,296,357,428,357,237,482,287,593,317,638,0,0,0,0,298
capture_2020_05_25_14_51_35_235,1,0,301,359,421,357,237,482,287,591,312,634,0,0,0,0,298
capture_2020_05_25_14_51_35_236,1,0,300,359,422,357,236,483,288,585,311,631,0,0,0,0,298
capture_2020_05_25_14_51_35_237,1,0,304,355,417,353,236,475,279,581,306,630,0,0,0,0,298
capture_2020_05_25_14_51_35_238,1,0,304,355,412,353,238,475,281,581,306,630,0,0,0,0,296
capture_2020_05_25_14_51_35_239,1,0,302,353,403,352,238,475,270,576,297,628,0,0,0,0,296
capture_2020_05_25_14_51_35_240,1,0,301,353,401,351,235,470,267,578,296,627,0,0,0,0,296
capture_2020_05_25_14_51_35_241,1,0,302,353,394,355,234,466,266,578,295,628,0,0,0,0,296
capture_2020_05_25_14_51_35_242,1,0,299,353,390,355,236,466,263,578,290,628,0,0,0,0,296
capture_2020_05_25_14_51_35_243,1,0,300,353,392,355,235,467,262,577,289,627,0,0,0,0,296
capture_2020_05_25_14_51_35_244,1,0,299,353,385,355,236,465,263,576,288,624,0,0,0,0,296
capture_2020_05_25_14_51_35_245,1,0,304,357,383,355,234,461,261,578,288,624,0,0,0,0,298
capture_2020_05_25_14_51_35_246,1,0,304,357,385,355,234,461,263,578,288,624,0,0,0,0,296
capture_2020_05_25_14_51_35_247,1,0,305,357,384,357,233,461,262,577,287,623,0,0,0,0,296
capture_2020_05_25_14_51_35_248,1,0,305,357,384,357,233,461,269,584,296,623,0,0,0,0,296
capture_2020_05_25_14_51_35_249,1,0,318,357,383,357,233,474,273,584,298,623,0,0,0,0,296
capture_2020_05_25_14_51_35_250,1,0,318,357,379,360,233,474,273,584,298,623,0,0,0,0,296
capture_2020_05_25_14_51_35_251,1,0,318,357,379,360,233,474,273,584,298,623,0,0,0,0,296
capture_2020_05_25_14_51_35_252,1,0,317,353,374,359,234,474,270,579,297,624,0,0,0,0,296
capture_2020_05_25_14_51_35_253,1,0,317,353,374,359,234,474,270,579,297,624,0,0,0,0,296
capture_2020_05_25_14_51_35_254,1,0,316,353,375,359,233,474,271,580,296,623,0,0,0,0,296
capture_2020_05_25_14_51_35_255,1,0,316,353,370,360,233,474,271,580,296,623,0,0,0,0,296
capture_2020_05_25_14_51_35_256,1,0,316,353,370,360,233,474,271,580,296,623,0,0,0,0,296
capture_2020_05_25_14_51_35_257,1,0,316,353,370,360,233,474,271,580,296,623,0,0,0,0,296
capture_2020_05_25_14_51_35_258,1,0,316,353,370,360,233,474,271,580,296,623,0,0,0,0,296
capture_2020_05_25_14_51_35_259,1,0,316,353,370,360,233,474,271,580,296,623,0,0,0,0,296
capture_2020_05_25_14_51_35_260,1,0,316,353,370,360,233,474,271,580,296,623,0,0,0,0,296
capture_2020_05_25_14_51_35_261,1,0,316,353,370,360,233,474,271,580,296,623,0,0,0,0,296
capture_2020_05_25_14_51_35_262,1,0,316,353,370,360,233,474,271,580,296,623,0,0,0,0,296
capture_2020_05_25_14_51_35_263,1,0,316,353,375,355,233,474,271,580,296,623,0,0,0,0,296
capture_2020_05_25_14_51_35_264,1,0,316,353,381,355,233,474,271,580,296,623,0,0,0,0,296
capture_2020_05_25_14_51_35_265,1,0,317,353,385,357,236,474,275,581,299,626,0,0,0,0,296
capture_2020_05_25_14_51_35_266,1,0,315,353,383,357,236,475,270,585,297,628,0,0,0,0,298
capture_2020_05_25_14_51_35_267,1,0,315,355,383,359,234,475,270,585,300,631,0,0,0,0,298
capture_2020_05_25_14_51_35_268,1,0,316,353,388,353,235,470,271,580,301,629,0,0,0,0,296
capture_2020_05_25_14_51_35_269,1,0,316,359,395,355,235,470,274,582,301,629,0,0,0,0,296
capture_2020_05_25_14_51_35_270,1,0,305,359,397,355,233,467,274,582,300,627,0,0,0,0,296
capture_2020_05_25_14_51_35_271,1,0,298,359,410,355,235,467,278,584,301,631,0,0,0,0,296
capture_2020_05_25_14_51_35_272,1,0,293,362,438,355,237,474,295,592,304,632,0,0,0,0,294
capture_2020_05_25_14_51_35_273,0,0,294,362,462,353,255,479,316,595,323,643,0,0,0,0,296
capture_2020_05_25_14_51_35_274,0,0,305,362,487,353,305,492,348,600,348,649,0,0,0,0,296
capture_2020_05_25_14_51_35_275,0,0,319,368,523,366,350,499,379,613,379,654,0,0,0,0,296
capture_2020_05_25_14_51_35_276,0,0,345,373,556,373,394,505,423,618,421,665,0,0,0,0,294
capture_2020_05_25_14_51_35_277,0,0,347,365,567,369,416,511,434,622,434,667,0,0,0,0,294
capture_2020_05_25_14_51_35_278,0,0,368,371,588,371,451,515,460,623,460,668,0,0,0,0,296
capture_2020_05_25_14_51_35_279,0,0,373,366,589,364,469,505,469,613,471,660,0,0,0,0,300
capture_2020_05_25_14_51_35_280,0,0,385,370,601,373,496,511,487,620,487,666,0,0,0,0,298
capture_2020_05_25_14_51_35_281,0,0,403,377,621,380,517,521,510,629,510,671,0,0,0,0,298
capture_2020_05_25_14_51_35_282,0,0,411,378,624,380,528,526,519,632,519,677,0,0,0,0,296
capture_2020_05_25_14_51_35_283,0,0,420,375,633,380,539,526,530,632,527,677,0,0,0,0,296
capture_2020_05_25_14_51_35_284,0,0,422,375,633,380,538,526,525,632,525,679,0,0,0,0,296
capture_2020_05_25_14_51_35_285,0,0,420,377,631,384,534,526,523,632,523,679,0,0,0,0,296
capture_2020_05_25_14_51_35_286,0,0,420,377,629,382,530,524,521,632,521,679,0,0,0,0,296
capture_2020_05_25_14_51_35_287,0,0,417,377,629,382,527,524,518,632,518,679,0,0,0,0,296
capture_2020_05_25_14_51_35_288,0,0,408,380,620,382,514,526,512,633,512,680,0,0,0,0,296
capture_2020_05_25_14_51_35_289,0,0,401,384,618,387,510,526,505,635,505,680,0,0,0,0,298
capture_2020_05_25_14_51_35_290,0,0,401,384,614,387,505,526,503,635,505,680,0,0,0,0,298
capture_2020_05_25_14_51_35_291,0,0,406,380,616,386,503,526,496,637,501,680,0,0,0,0,298
capture_2020_05_25_14_51_35_292,0,0,406,384,614,386,505,526,505,633,503,678,0,0,0,0,298
capture_2020_05_25_14_51_35_293,0,0,406,384,614,386,505,526,505,633,505,678,0,0,0,0,298
capture_2020_05_25_14_51_35_394,0,0,382,417,602,426,483,585,472,670,472,701,0,0,0,0,290
capture_2020_05_25_14_51_35_395,0,0,378,406,600,415,472,580,472,659,472,683,0,0,0,0,290
capture_2020_05_25_14_51_35_396,0,0,378,413,600,422,472,585,472,666,472,688,0,0,0,0,290
capture_2020_05_25_14_51_35_397,0,0,381,407,601,418,480,576,474,662,474,688,0,0,0,0,292
capture_2020_05_25_14_51_35_398,0,0,379,402,600,415,480,574,476,650,478,676,0,0,0,0,292
capture_2020_05_25_14_51_35_399,0,0,379,400,602,409,478,572,476,648,480,672,0,0,0,0,292
capture_2020_05_25_14_51_35_400,0,0,386,393,607,404,481,568,476,639,480,668,0,0,0,0,292
capture_2020_05_25_14_51_35_401,0,0,386,398,607,407,481,574,476,647,480,672,0,0,0,0,292
capture_2020_05_25_14_51_35_402,0,0,386,404,607,415,481,579,476,654,478,676,0,0,0,0,292
capture_2020_05_25_14_51_35_403,0,0,381,415,607,426,480,584,476,663,478,687,0,0,0,0,292
capture_2020_05_25_14_51_35_404,0,0,383,407,603,422,476,584,476,664,476,685,0,0,0,0,292
capture_2020_05_25_14_51_35_405,0,0,378,413,603,422,476,584,476,664,476,685,0,0,0,0,292
capture_2020_05_25_14_51_35_406,0,0,383,409,606,420,476,586,476,663,476,687,0,0,0,0,292
capture_2020_05_25_14_51_35_407,0,0,386,402,609,416,483,584,485,658,485,681,0,0,0,0,292
capture_2020_05_25_14_51_35_408,0,0,392,405,609,416,481,584,485,654,487,679,0,0,0,0,292
capture_2020_05_25_14_51_35_409,0,0,388,402,607,413,481,584,485,650,487,676,0,0,0,0,292
capture_2020_05_25_14_51_35_410,0,0,385,405,606,413,481,586,487,648,487,676,0,0,0,0,292
capture_2020_05_25_14_51_35_411,0,0,381,407,602,415,480,586,483,650,485,676,0,0,0,0,292
capture_2020_05_25_14_51_35_412,0,0,381,407,602,415,478,586,481,650,483,676,0,0,0,0,292
capture_2020_05_25_14_51_35_413,0,0,383,404,602,413,478,584,481,650,483,676,0,0,0,0,292
capture_2020_05_25_14_51_35_414,0,0,379,398,602,409,481,579,481,648,483,674,0,0,0,0,292
capture_2020_05_25_14_51_35_415,0,0,383,398,606,409,483,579,481,647,481,670,0,0,0,0,292
capture_2020_05_25_14_51_35_416,0,0,383,395,604,404,481,577,481,647,481,668,0,0,0,0,292
capture_2020_05_25_14_51_35_417,0,0,383,380,604,385,481,572,481,636,481,665,0,0,0,0,292
capture_2020_05_25_14_51_35_418,0,0,383,367,604,376,485,552,481,636,481,665,0,0,0,0,292
capture_2020_05_25_14_51_35_419,0,0,385,365,607,373,485,551,481,631,481,658,0,0,0,0,294
capture_2020_05_25_14_51_35_420,0,0,383,375,603,384,476,555,476,636,476,664,0,0,0,0,294
capture_2020_05_25_14_51_35_421,0,0,383,385,602,393,480,563,476,650,480,676,0,0,0,0,292
capture_2020_05_25_14_51_35_422,0,0,391,400,604,404,494,572,483,668,490,692,0,0,0,0,290
capture_2020_05_25_14_51_35_423,0,0,395,385,615,396,496,572,494,664,494,692,0,0,0,0,292
capture_2020_05_25_14_51_35_424,0,0,407,387,625,396,507,569,503,660,501,691,0,0,0,0,294
capture_2020_05_25_14_51_35_425,0,0,409,386,628,393,514,568,503,661,503,690,0,0,0,0,294
capture_2020_05_25_14_51_35_426,0,0,418,386,635,393,514,567,512,659,512,691,0,0,0,0,294
capture_2020_05_25_14_51_35_427,0,0,407,389,627,398,510,564,505,658,505,696,0,0,0,0,294
capture_2020_05_25_14_51_35_428,0,0,418,387,634,396,523,560,516,660,516,698,0,0,0,0,292
capture_2020_05_25_14_51_35_429,0,0,402,358,636,368,516,541,510,647,510,690,0,0,0,0,292
capture_2020_05_25_14_51_35_430,0,0,406,356,631,366,511,539,509,636,509,680,0,0,0,0,292
capture_2020_05_25_14_51_35_431,0,0,404,351,627,359,511,526,509,627,509,674,0,0,0,0,290
capture_2020_05_25_14_51_35_432,0,0,404,358,624,369,516,517,505,626,505,668,0,0,0,0,290
capture_2020_05_25_14_51_35_433,0,0,410,358,625,363,516,517,509,620,507,668,0,0,0,0,292
capture_2020_05_25_14_51_35_434,0,0,415,350,625,361,507,508,509,613,507,661,0,0,0,0,292
capture_2020_05_25_14_51_35_435,0,0,414,353,626,362,512,504,512,612,512,659,0,0,0,0,292
capture_2020_05_25_14_51_35_436,0,0,413,350,626,360,514,503,505,613,505,659,0,0,0,0,290
capture_2020_05_25_14_51_35_437,0,0,415,356,628,365,518,506,513,611,513,657,0,0,0,0,292
capture_2020_05_25_14_51_35_438,0,0,414,354,626,363,514,502,511,610,512,656,0,0,0,0,292
capture_2020_05_25_14_51_35_439,0,0,414,360,628,367,514,510,511,614,511,659,0,0,0,0,292
capture_2020_05_25_14_51_35_440,0,0,414,354,628,365,515,506,509,613,509,659,0,0,0,0,292
capture_2020_05_25_14_51_35_441,0,0,402,369,625,374,507,516,503,614,503,660,0,0,0,0,290
capture_2020_05_25_14_51_35_442,0,0,400,369,625,378,507,512,505,614,505,660,0,0,0,0,290
capture_2020_05_25_14_51_35_443,0,0,400,361,625,369,507,507,505,608,505,656,0,0,0,0,290
capture_2020_05_25_14_51_35_444,0,0,391,363,623,372,507,509,501,612,503,656,0,0,0,0,290
capture_2020_05_25_14_51_35_445,0,0,391,363,623,372,505,509,496,608,496,656,0,0,0,0,290
capture_2020_05_25_14_51_35_446,0,0,393,367,623,372,503,509,496,608,496,656,0,0,0,0,288
capture_2020_05_25_14_51_35_447,0,0,393,369,627,372,505,509,496,608,496,656,0,0,0,0,288
capture_2020_05_25_14_51_35_448,0,0,393,369,627,372,505,509,496,608,496,656,0,0,0,0,288
capture_2020_05_25_14_51_35_449,0,0,391,371,623,374,496,509,496,608,494,656,0,0,0,0,290
capture_2020_05_25_14_51_35_450,0,0,387,371,621,374,496,509,494,608,494,656,0,0,0,0,290
capture_2020_05_25_14_51_35_451,0,0,385,371,621,374,496,509,496,618,494,660,0,0,0,0,290
capture_2020_05_25_14_51_35_452,0,0,385,371,621,374,496,509,496,614,496,658,0,0,0,0,290
capture_2020_05_25_14_51_35_453,0,0,387,371,623,374,498,507,498,614,496,656,0,0,0,0,288
capture_2020_05_25_14_51_35_454,0,0,392,370,626,376,503,507,500,615,498,657,0,0,0,0,288
capture_2020_05_25_14_51_35_455,0,0,398,365,631,370,511,506,505,613,505,656,0,0,0,0,288
capture_2020_05_25_14_51_35_456,0,0,402,372,638,374,520,509,518,616,518,664,0,0,0,0,290
capture_2020_05_25_14_51_35_457,0,0,426,372,649,376,540,512,531,616,536,664,0,0,0,0,290
capture_2020_05_25_14_51_35_458,0,0,429,378,659,381,557,513,544,619,542,663,0,0,0,0,288
capture_2020_05_25_14_51_35_459,0,0,439,372,666,378,557,509,548,615,548,661,0,0,0,0,288
capture_2020_05_25_14_51_35_460,0,0,444,374,671,378,571,511,553,608,551,658,0,0,0,0,288
capture_2020_05_25_14_51_35_461,0,0,449,370,680,378,583,510,572,612,568,659,0,0,0,0,286
capture_2020_05_25_14_51_35_462,0,0,464,370,688,378,608,510,591,613,582,658,0,0,0,0,286
capture_2020_05_25_14_51_35_463,0,0,466,370,690,376,619,503,600,609,595,658,0,0,0,0,286
capture_2020_05_25_14_51_35_464,0,0,473,370,692,376,623,503,600,609,595,658,0,0,0,0,286
capture_2020_05_25_14_51_35_465,0,0,466,370,689,372,622,499,598,603,598,655,0,0,0,0,286
capture_2020_05_25_14_51_35_466,0,0,486,363,701,370,645,499,615,600,615,654,0,0,0,0,286
capture_2020_05_25_14_51_35_467,0,0,488,371,689,373,656,498,620,603,618,655,0,0,0,0,278
capture_2020_05_25_14_51_35_468,0,0,482,365,687,369,652,493,617,604,616,654,0,0,0,0,274
capture_2020_05_25_14_51_35_469,0,0,492,367,691,369,663,494,628,603,624,654,0,0,0,0,274
capture_2020_05_25_14_51_35_470,0,0,501,367,700,369,667,494,640,601,634,652,0,0,0,0,274
capture_2020_05_25_14_51_35_471,0,0,511,363,702,365,682,484,655,594,641,643,0,0,0,0,272
capture_2020_05_25_14_51_35_472,0,0,523,357,700,361,682,481,665,587,655,636,0,0,0,0,270
capture_2020_05_25_14_51_35_473,0,0,537,352,701,356,717,477,678,582,664,636,0,0,0,0,270
capture_2020_05_25_14_51_35_474,0,1,553,347,709,356,737,465,683,578,672,634,0,0,0,0,270
capture_2020_05_25_14_51_35_475,0,1,559,354,707,364,737,465,683,578,672,634,0,0,0,0,270
capture_2020_05_25_14_51_35_476,0,1,563,354,707,364,745,473,685,582,680,632,0,0,0,0,270
capture_2020_05_25_14_51_35_477,0,1,573,354,713,360,748,472,707,577,689,631,0,0,0,0,268
capture_2020_05_25_14_51_35_478,0,1,583,354,715,360,752,466,711,575,697,629,0,0,0,0,268
capture_2020_05_25_14_51_35_479,0,1,587,354,719,360,754,466,727,571,703,625,0,0,0,0,268
capture_2020_05_25_14_51_35_480,0,1,590,352,720,356,754,462,726,572,704,624,0,0,0,0,268
capture_2020_05_25_14_51_35_481,0,1,590,352,720,356,754,462,726,572,704,624,0,0,0,0,268
capture_2020_05_25_14_51_35_482,0,1,590,356,720,356,754,462,726,576,704,626,0,0,0,0,268
capture_2020_05_25_14_51_35_483,0,1,596,356,720,356,754,464,726,576,706,626,0,0,0,0,268
capture_2020_05_25_14_51_35_484,0,1,598,356,722,356,756,464,726,578,706,628,0,0,0,0,268
capture_2020_05_25_14_51_35_485,0,1,600,356,722,356,756,464,726,578,706,628,0,0,0,0,268
capture_2020_05_25_14_51_35_486,0,1,604,356,722,356,756,464,726,578,706,628,0,0,0,0,266
capture_2020_05_25_14_51_35_487,0,1,604,350,722,352,756,456,738,574,708,624,0,0,0,0,266
capture_2020_05_25_14_51_35_488,0,1,596,354,722,354,756,458,736,578,712,622,0,0,0,0,268
capture_2020_05_25_14_51_35_489,0,1,598,354,722,354,756,458,736,576,712,622,0,0,0,0,268
capture_2020_05_25_14_51_35_490,0,1,600,354,722,354,756,460,732,578,716,624,0,0,0,0,268
capture_2020_05_25_14_51_35_491,0,1,606,354,722,356,758,460,732,578,714,626,0,0,0,0,268
capture_2020_05_25_14_51_35_492,0,1,607,354,723,356,754,460,731,573,713,623,0,0,0,0,268
capture_2020_05_25_14_51_35_493,0,1,607,354,723,356,754,460,731,573,713,623,0,0,0,0,268
capture_2020_05_25_14_51_35_494,0,1,607,354,723,356,754,460,731,573,713,623,0,0,0,0,268
capture_2020_05_25_14_51_35_495,0,1,607,354,723,356,754,460,731,573,713,623,0,0,0,0,268
capture_2020_05_25_14_51_35_496,0,1,607,354,723,356,754,460,731,573,713,623,0,0,0,0,268
capture_2020_05_25_14_51_35_497,0,1,607,354,723,356,754,460,731,573,713,623,0,0,0,0,268
capture_2020_05_25_14_51_35_498,0,1,607,354,723,356,754,460,731,573,713,623,0,0,0,0,268
capture_2020_05_25_14_51_35_499,0,1,607,354,723,356,754,460,731,573,713,623,0,0,0,0,268
capture_2020_05_25_14_51_35_500,0,1,607,354,723,356,754,460,731,573,713,623,0,0,0,0,268
capture_2020_05_25_14_51_35_501,0,1,607,354,723,356,754,460,731,573,713,623,0,0,0,0,268
capture_2020_05_25_14_51_35_502,0,1,608,356,722,356,756,460,732,574,714,624,0,0,0,0,268
capture_2020_05_25_14_51_35_503,0,1,594,356,722,356,756,460,730,580,712,630,0,0,0,0,268
capture_2020_05_25_14_51_35_504,0,1,593,356,721,356,754,460,731,579,713,631,0,0,0,0,268
capture_2020_05_25_14_51_35_505,0,1,591,356,721,356,754,460,725,577,707,631,0,0,0,0,268
capture_2020_05_25_14_51_35_506,0,1,575,350,721,356,752,464,713,577,691,629,0,0,0,0,268
capture_2020_05_25_14_51_35_507,0,1,565,350,719,356,750,464,705,577,691,629,0,0,0,0,268
capture_2020_05_25_14_51_35_508,0,0,545,347,707,356,737,471,682,582,672,632,0,0,0,0,270
capture_2020_05_25_14_51_35_509,0,0,531,349,705,356,725,471,668,582,652,632,0,0,0,0,270
capture_2020_05_25_14_51_35_510,0,0,507,347,685,356,687,477,658,588,644,634,0,0,0,0,270
capture_2020_05_25_14_51_35_511,0,0,501,349,682,356,682,477,642,588,626,636,0,0,0,0,270
capture_2020_05_25_14_51_35_512,0,0,483,365,680,368,665,491,617,603,615,652,0,0,0,0,270
capture_2020_05_25_14_51_35_513,0,0,474,353,690,365,651,500,613,608,611,655,0,0,0,0,272
capture_2020_05_25_14_51_35_514,0,0,469,358,690,365,640,500,613,608,611,656,0,0,0,0,278
capture_2020_05_25_14_51_35_515,0,0,477,359,693,364,635,500,605,601,599,655,0,0,0,0,284
capture_2020_05_25_14_51_35_516,0,0,455,357,681,365,607,489,587,593,583,646,0,0,0,0,288
capture_2020_05_25_14_51_35_517,0,0,444,354,672,357,585,489,566,593,566,646,0,0,0,0,288
capture_2020_05_25_14_51_35_518,0,0,429,359,664,369,564,498,552,602,552,656,0,0,0,0,288
capture_2020_05_25_14_51_35_519,0,0,402,365,645,372,531,507,527,603,529,654,0,0,0,0,290
capture_2020_05_25_14_51_35_520,0,0,393,365,625,372,502,506,504,607,504,655,0,0,0,0,292
capture_2020_05_25_14_51_35_521,0,0,381,371,618,373,491,506,494,612,492,656,0,0,0,0,292
capture_2020_05_25_14_51_35_522,0,0,389,378,617,376,494,510,494,614,494,659,0,0,0,0,294
capture_2020_05_25_14_51_35_523,0,0,399,378,617,377,512,514,509,616,507,659,0,0,0,0,296
capture_2020_05_25_14_51_35_524,0,0,401,380,633,380,514,514,514,613,514,659,0,0,0,0,296
capture_2020_05_25_14_51_35_525,0,0,400,379,624,377,505,513,505,612,510,659,0,0,0,0,296
capture_2020_05_25_14_51_35_526,0,0,393,380,624,377,507,512,505,616,507,659,0,0,0,0,296
capture_2020_05_25_14_51_35_527,0,0,393,380,620,377,505,512,505,616,507,659,0,0,0,0,296
capture_2020_05_25_14_51_35_528,0,0,393,380,620,377,505,512,505,616,507,659,0,0,0,0,296
capture_2020_05_25_14_51_35_529,0,0,395,380,622,377,510,512,514,616,514,659,0,0,0,0,296
capture_2020_05_25_14_51_35_530,0,0,401,380,628,380,514,512,514,620,516,665,0,0,0,0,296
capture_2020_05_25_14_51_35_531,0,0,401,382,626,382,514,512,512,622,512,667,0,0,0,0,296
capture_2020_05_25_14_51_35_532,0,0,404,378,631,378,518,508,514,620,514,667,0,0,0,0,296
capture_2020_05_25_14_51_35_533,0,0,406,378,631,378,518,508,514,620,514,667,0,0,0,0,296
capture_2020_05_25_14_51_35_534,0,0,408,378,633,378,521,508,519,616,519,665,0,0,0,0,296
capture_2020_05_25_14_51_35_535,0,0,407,373,634,373,521,504,516,607,516,656,0,0,0,0,294
capture_2020_05_25_14_51_35_536,0,0,409,354,633,354,522,480,518,593,520,641,0,0,0,0,288
capture_2020_05_25_14_51_35_537,0,0,408,340,626,339,520,456,518,573,520,629,0,0,0,0,286
capture_2020_05_25_14_51_35_538,0,0,412,341,643,345,528,455,526,573,526,629,0,0,0,0,280
capture_2020_05_25_14_51_35_539,0,0,413,335,643,341,528,446,526,563,526,626,0,0,0,0,278
capture_2020_05_25_14_51_35_540,0,0,415,329,642,333,528,431,519,556,519,619,0,0,0,0,278
capture_2020_05_25_14_51_35_541,0,0,396,318,640,332,521,427,519,544,521,611,0,0,0,0,274
capture_2020_05_25_14_51_35_542,0,0,399,305,649,315,521,396,519,530,521,597,0,0,0,0,270
capture_2020_05_25_14_51_35_543,0,0,416,287,648,305,521,364,519,505,521,562,0,0,0,0,270
capture_2020_05_25_14_51_35_544,0,0,416,279,649,293,526,352,522,482,522,549,0,0,0,0,268
capture_2020_05_25_14_51_35_545,0,0,408,271,643,289,526,332,518,466,522,533,0,0,0,0,268
capture_2020_05_25_14_51_35_546,0,0,400,265,639,275,520,308,510,452,510,513,0,0,0,0,268
capture_2020_05_25_14_51_35_547,0,0,402,258,640,270,514,300,510,438,510,500,0,0,0,0,268
capture_2020_05_25_14_51_35_548,0,0,395,263,629,279,506,301,498,426,500,487,0,0,0,0,264
capture_2020_05_25_14_51_35_549,0,0,397,263,630,278,499,290,495,414,493,465,0,0,0,0,262
capture_2020_05_25_14_51_35_550,0,0,391,262,632,270,500,276,496,404,496,454,0,0,0,0,258
capture_2020_05_25_14_51_35_551,0,0,394,253,630,263,506,272,495,392,495,437,0,0,0,0,258
capture_2020_05_25_14_51_35_552,0,0,393,248,631,260,506,256,496,377,496,431,0,0,0,0,256
capture_2020_05_25_14_51_35_553,0,0,388,255,631,264,499,245,495,366,495,423,0,0,0,0,256
capture_2020_05_25_14_51_35_554,0,0,397,249,632,260,506,243,500,360,496,413,0,0,0,0,254
capture_2020_05_25_14_51_35_555,0,0,397,249,632,260,506,243,496,354,496,408,0,0,0,0,254
capture_2020_05_25_14_51_35_556,0,0,397,247,626,255,502,230,494,346,496,400,0,0,0,0,254
capture_2020_05_25_14_51_35_557,0,0,391,243,621,253,500,226,489,339,489,394,0,0,0,0,254
capture_2020_05_25_14_51_35_558,0,0,392,242,619,251,499,221,489,339,489,394,0,0,0,0,254
capture_2020_05_25_14_51_35_559,0,0,391,243,621,251,498,222,487,337,489,390,0,0,0,0,254
capture_2020_05_25_14_51_35_560,0,0,394,240,619,251,497,221,487,335,487,385,0,0,0,0,254
capture_2020_05_25_14_51_35_561,0,0,394,240,619,251,499,221,489,335,487,383,0,0,0,0,254
